Governo,Ministro,nome,cognome,gender,legislatura
I Governo Renzi,Ministro degli Affari esteri,FEDERICA,MOGHERINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Ministro per le Riforme costituzionali e i rapporti con il Parlamento,MARIA ELENA,BOSCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,"Ministro dell'Istruzione, dell'università e della ricerca",STEFANIA,GIANNINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Ministro delle Politiche agricole alimentari e forestali,MAURIZIO,MARTINA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Ministro dell'Economia e delle finanze,PIETRO CARLO,PADOAN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Ministro dello Sviluppo economico,FEDERICA,GUIDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Ministro del Lavoro e delle politiche sociali,GIULIANO,POLETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Ministro senza portafoglio per gli affari regionali,MARIA CARMELA,LANZETTA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
IV Governo Fanfani,Ministro della Pubblica Istruzione,LUIGI,GUI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
II Governo Fanfani,Ministro della Pubblica Istruzione,ALDO,MORO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
II Governo Fanfani,Ministro delle Finanze,LUIGI,PRETI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
IV Governo Fanfani,Ministro del Commercio con l'Estero,LUIGI,PRETI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
II Governo Segni,Ministro dell'Agricoltura e Foreste,MARIANO,RUMOR,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
I Governo Tambroni,Ministro dell'Agricoltura e Foreste,MARIANO,RUMOR,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
III Governo Fanfani,Ministro dell'Agricoltura e Foreste,MARIANO,RUMOR,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
IV Governo Fanfani,Ministro dell'Agricoltura e Foreste,MARIANO,RUMOR,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
IV Governo Fanfani,Ministro delle Poste e Telecomunicazioni,CARLO,RUSSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
I Governo Tambroni,Ministro dei Trasporti,FIORENTINO,SULLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
III Governo Fanfani,Ministro del Lavoro e della Previdenza Sociale,FIORENTINO,SULLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
IV Governo Fanfani,Ministro dei Lavori Pubblici,FIORENTINO,SULLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
II Governo Segni,Ministro del Lavoro e della Previdenza Sociale,BENIGNO,ZACCAGNINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
I Governo Tambroni,Ministro del Lavoro e della Previdenza Sociale,BENIGNO,ZACCAGNINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
III Governo Fanfani,Ministro dei Lavori Pubblici,BENIGNO,ZACCAGNINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
II Governo Segni,Ministro del Commercio con l'Estero,RINALDO,DEL BO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
II Governo Fanfani,Ministro senza Portafoglio,RINALDO,DEL BO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
III Governo Fanfani,Ministro del Turismo e Spettacolo,ALBERTO,FOLCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
IV Governo Fanfani,Ministro del Turismo e Spettacolo,ALBERTO,FOLCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
V Governo De Gasperi,Ministro della Difesa,RANDOLFO,PACCIARDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
I Governo Renzi,Ministro delle Infrastrutture e dei trasporti,MATTEO,RENZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Ministro senza portafoglio,ENRICO,COSTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Ministro dello sviluppo economico,MATTEO,RENZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Vice Ministro dell'Economia e delle finanze,ENRICO,ZANETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Ministro senza portafoglio per gli affari regionali e per le autonomie,MARIA CARMELA,LANZETTA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Vice Ministro dello Sviluppo economico,TERESA,BELLANOVA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Vice Ministro degli Affari esteri e della cooperazione internazionale,MARIO,GIRO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Ministro degli Affari esteri e della cooperazione internazionale,PAOLO,GENTILONI SILVERI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Ministro delle Infrastrutture e dei trasporti,GRAZIANO,DELRIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Ministro per gli Affari regionali e le autonomie,ENRICO,COSTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Renzi,Ministro dello Sviluppo economico,CARLO,CALENDA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Moro,Ministro del Commercio con l'Estero,BERNARDO,MATTARELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro del Commercio con l'Estero,BERNARDO,MATTARELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Moro,Ministro senza Portafoglio,GIULIO,PASTORE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro senza Portafoglio,GIULIO,PASTORE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro senza Portafoglio,GIULIO,PASTORE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
VI Governo De Gasperi,Ministro della Marina Mercantile,ALBERTO,SIMONINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
VI Governo De Gasperi,Ministro dell'Africa Italiana,ALCIDE,DE GASPERI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
II Governo Leone,Ministro di Grazia e Giustizia,GUIDO,GONELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
VI Governo De Gasperi,Ministro della Pubblica Istruzione,GUIDO,GONELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
I Governo Moro,Ministro dei Trasporti e dell'Aviazione Civile,ANGELO RAFFAELE,JERVOLINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro dei Trasporti e dell'Aviazione Civile,ANGELO RAFFAELE,JERVOLINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Rumor,Ministro degli Affari Esteri,PIETRO,NENNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Moro,Ministro senza Portafoglio,PIETRO,NENNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro senza Portafoglio,PIETRO,NENNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro senza Portafoglio,PIETRO,NENNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
VI Governo De Gasperi,Ministro di Grazia e Giustizia,ATTILIO,PICCIONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
I Governo Moro,Ministro senza Portafoglio,ATTILIO,PICCIONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro senza Portafoglio,ATTILIO,PICCIONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro senza Portafoglio,ATTILIO,PICCIONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Leone,Ministro senza Portafoglio,ATTILIO,PICCIONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Moro,Ministro degli Affari Esteri,GIUSEPPE,SARAGAT,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro degli Affari Esteri,GIUSEPPE,SARAGAT,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
VI Governo De Gasperi,Ministro dell'Interno,MARIO,SCELBA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
I Governo Moro,Ministro della Difesa,GIULIO,ANDREOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro della Difesa,GIULIO,ANDREOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,MInistro dell'Industria e Commercio,GIULIO,ANDREOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,"Ministro dell'Industria, Commercio e Artigianato",GIULIO,ANDREOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Leone,"Ministro dell'Industria, Commercio e Artigianato",GIULIO,ANDREOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
VI Governo De Gasperi,Ministro delle Poste e Telecomunicazioni,GIUSEPPE,SPATARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
I Governo Moro,Ministro dell'Interno,PAOLO EMILIO,TAVIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro dell'Interno,PAOLO EMILIO,TAVIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro dell'Interno,PAOLO EMILIO,TAVIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Rumor,Ministro senza Portafoglio,PAOLO EMILIO,TAVIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Rumor,Ministro senza Portafoglio,PAOLO EMILIO,TAVIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
VI Governo De Gasperi,Ministro dell'Industria e Commercio,GIUSEPPE,TOGNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
VI Governo De Gasperi,Ministro dei Lavori Pubblici,SALVATORE,ALDISIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
VI Governo De Gasperi,Ministro dei Trasporti,PIETRO,CAMPILLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
VI Governo De Gasperi,Ministro senza Portafoglio,PIETRO,CAMPILLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
VI Governo De Gasperi,Ministro del Lavoro e della Previdenza Sociale,ACHILLE,MARAZZA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
VI Governo De Gasperi,Ministro dell'Agricoltura e Foreste,ANTONIO,SEGNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
VI Governo De Gasperi,Ministro dei Trasporti,LODOVICO,D'ARAGONA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
VI Governo De Gasperi,Ministro degli Affari Esteri,CARLO,SFORZA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
II Governo Leone,Ministro senza Portafoglio,TIZIANO,TESSITORI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
VI Governo De Gasperi,Ministro delle Finanze,EZIO,VANONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
VI Governo De Gasperi,Ministro del Commercio con l'Estero,UGO,LA MALFA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
VI Governo De Gasperi,Ministro senza Portafoglio,UGO,LA MALFA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
I Governo Rumor,Ministro della Marina Mercantile,GIUSEPPE,LUPIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Moro,Ministro di Grazia e Giustizia,ORONZO,REALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro di Grazia e Giustizia,ORONZO,REALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro di Grazia e Giustizia,ORONZO,REALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Rumor,Ministro delle Finanze,ORONZO,REALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
VI Governo De Gasperi,Ministro del Commercio con l'Estero,IVAN MATTEO,LOMBARDO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
I Governo Moro,Ministro delle Finanze,ROBERTO,TREMELLONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro delle Finanze,ROBERTO,TREMELLONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro della Difesa,ROBERTO,TREMELLONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
VI Governo De Gasperi,Ministro della Marina Mercantile,RAFFAELE PIO,PETRILLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
VI Governo De Gasperi,Ministro senza Portafoglio,RAFFAELE PIO,PETRILLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
II Governo Leone,Ministro senza Portafoglio,ITALO GIULIO,CAIATI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
III Governo Moro,Ministro dell'Agricoltura e Foreste,FRANCESCO,RESTIVO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Leone,Ministro dell'Interno,FRANCESCO,RESTIVO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Rumor,Ministro dell'Interno,FRANCESCO,RESTIVO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Rumor,Ministro dell'Interno,FRANCESCO,RESTIVO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Moro,Ministro del Tesoro,EMILIO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro del Tesoro,EMILIO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro del Tesoro,EMILIO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Leone,Ministro del Tesoro,EMILIO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Leone,Ministro del Bilancio e della Programmazione Economica,EMILIO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Rumor,Ministro del Tesoro,EMILIO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Rumor,MInistro del Tesoro,EMILIO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Moro,Ministro del Turismo e Spettacolo,ACHILLE,CORONA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro del Turismo e Spettacolo,ACHILLE,CORONA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro del Turismo e Spettacolo,ACHILLE,CORONA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,MInistro del Lavoro e della Previdenza Sociale,UMBERTO,DELLE FAVE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Moro,Ministro senza Portafoglio,UMBERTO,DELLE FAVE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Rumor,Ministro senza Portafoglio,EUGENIO,GATTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Rumor,MInistro senza Portafoglio,EUGENIO,GATTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Moro,Ministro dell'Industria e Commercio,EDGARDO,LAMI STARNUTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
VI Governo De Gasperi,Ministro del Bilancio,GIUSEPPE,PELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
VI Governo De Gasperi,Ministro del Tesoro,GIUSEPPE,PELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
I Governo Moro,Ministro dei Lavori Pubblici,GIOVANNI,PIERACCINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro del Bilancio,GIOVANNI,PIERACCINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro del Bilancio,GIOVANNI,PIERACCINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro del Bilancio e della Programmazione Economica,GIOVANNI,PIERACCINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Rumor,Ministro della Sanità,CAMILLO,RIPAMONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Rumor,Ministro della Sanità,CAMILLO,RIPAMONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Leone,Ministro della Pubblica Istruzione,GIOVANNI BATTISTA,SCAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Rumor,Ministro del Turismo e Spettacolo,GIOVANNI BATTISTA,SCAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Moro,Ministro senza Portafoglio,GIOVANNI BATTISTA,SCAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro senza Portafoglio,GIOVANNI BATTISTA,SCAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Rumor,MInistro del Commercio con l'Estero,VITTORINO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Rumor,Ministro della Marina Mercantile,VITTORINO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Rumor,Ministro senza Portafoglio,FRANCESCO,DE MARTINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Moro,Ministro degli Affari Esteri,AMINTORE,FANFANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro degli Affari Esteri,AMINTORE,FANFANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,MInistro del Commercio con l'Estero,GIUSTO,TOLLOY,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Rumor,Ministro dell'Agricoltura e Foreste,ATHOS,VALSECCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Rumor,Ministro delle Poste e Telecomunicazioni,ATHOS,VALSECCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Rumor,Ministro del Lavoro e della Previdenza Sociale,CARLO,DONAT CATTIN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Moro,Ministro dell'Agricoltura e Foreste,MARIO,FERRARI AGGRADI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,MInistro dell'Agricoltura e Foreste,MARIO,FERRARI AGGRADI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Leone,Ministro delle Finanze,MARIO,FERRARI AGGRADI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Rumor,Ministro delle Poste e Telecomunicazioni,MARIO,FERRARI AGGRADI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Rumor,MInistro della Pubblica Istruzione,MARIO,FERRARI AGGRADI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Rumor,MInistro della Pubblica Istruzione,MARIO,FERRARI AGGRADI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
III Governo Moro,Ministro senza Portafoglio,VIRGINIO,BERTINELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Rumor,Ministro del Lavoro e della Previdenza Sociale,GIACOMO,BRODOLINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Leone,Ministro della Marina Mercantile,FRANCESCO MARIA,DOMINEDO',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Rumor,Ministro delle Partecipazioni Statali,ARNALDO,FORLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Rumor,Ministro senza Portafoglio,ARNALDO,FORLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
III Governo Moro,Ministro senza Portafoglio,LEOPOLDO,RUBINACCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Rumor,MInistro dei Trasporti e dell'Aviazione civile,REMO,GASPARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Moro,Ministro del Bilancio,ANTONIO,GIOLITTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Leone,MInistro dei Trasporti e dell'Aviazione Civile,GUIDO,CORBELLINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Rumor,Ministro di Grazia e Giustizia,SILVIO,GAVA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Leone,Ministro del Bilancio,GIUSEPPE,MEDICI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Moro,Ministro dell'Industria e Commercio,GIUSEPPE,MEDICI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro dell'Industria e Commercio,GIUSEPPE,MEDICI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Leone,Ministro degli Affari Esteri,GIUSEPPE,MEDICI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Leone,Ministro di Grazia e Giustizia,GIACINTO,BOSCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Moro,Ministro del Lavoro e della Previdenza Sociale,GIACINTO,BOSCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro del Lavoro e della Previdenza Sociale,GIACINTO,BOSCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Leone,Ministro del Lavoro e della Previdenza Sociale,GIACINTO,BOSCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Rumor,Ministro senza Portafoglio,GIACINTO,BOSCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Leone,Ministro delle Poste e Telecomunicazioni,ANGELO,DE LUCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Moro,MInistro della Marina Mercantile,GIOVANNI,SPAGNOLLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro della Marina Mercantile,GIOVANNI,SPAGNOLLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro delle Poste e Telecomunicazioni,GIOVANNI,SPAGNOLLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Leone,Ministro della Marina Mercantile,GIOVANNI,SPAGNOLLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Leone,Ministro delle Partecipazioni Statali,GIORGIO,BO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Moro,Ministro delle Partecipazioni Statali,GIORGIO,BO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro delle Partecipazioni Statali,GIORGIO,BO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro delle Partecipazioni Statali,GIORGIO,BO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Leone,Ministro delle Partecipazioni Statali,GIORGIO,BO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Leone,Ministro del Commercio con l'Estero,GIUSEPPE,TRABUCCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Leone,Ministro della Sanità,ENNIO,ZELIOLI LANZINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Moro,Ministro senza Portafoglio,CARLO,ARNAUDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro senza Portafoglio,CARLO,ARNAUDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Leone,Ministro della Pubblica Istruzione,LUIGI,GUI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Moro,Ministro della Pubblica Istruzione,LUIGI,GUI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro della Pubblica Istruzione,LUIGI,GUI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,MInistro della Pubblica Istruzione,LUIGI,GUI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Leone,Ministro della Difesa,LUIGI,GUI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Rumor,Ministro della Difesa,LUIGI,GUI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Rumor,Ministro senza Portafoglio,SALVATORE,LAURICELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Leone,Ministro senza Portafoglio,ROBERTO,LUCIFREDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Leone,Ministro del Turismo e Spettacolo,DOMENICO,MAGRI',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Moro,Ministro della Sanità,GIACOMO,MANCINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Moro,Ministro dei Lavori Pubblici,GIACOMO,MANCINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro dei Lavori Pubblici,GIACOMO,MANCINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Rumor,Ministro dei Lavori Pubblici,GIACOMO,MANCINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Moro,Ministro della Sanità,LUIGI,MARIOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro della Sanità,LUIGI,MARIOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
I Governo Rumor,Ministro dei Trasporti e dell'Aviazione civile,LUIGI,MARIOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
II Governo Moro,Ministro degli Affari Esteri,ALDO,MORO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
III Governo Moro,Ministro della Marina Mercantile,LORENZO,NATALI PIERUCCI BONDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
II Governo Leone,Ministro dei Lavori Pubblici,LORENZO,NATALI PIERUCCI BONDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
I Governo Rumor,Ministro del Turismo e Spettacolo,LORENZO,NATALI PIERUCCI BONDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
III Governo Moro,Ministro delle Finanze,LUIGI,PRETI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
