legislatura,Governo,Ministro,nome,cognome
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro di Grazia e giustizia,LAMBERTO,DINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro senza Portafoglio,ANTONIO,MACCANICO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro senza Portafoglio per gli Affari regionali e i problemi istituzionali,ANTONIO,MACCANICO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro della Pubblica istruzione,GIANCARLO,LOMBARDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro di Grazia e giustizia,FILIPPO,MANCUSO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro del Bilancio e della Programmazione economica,GIANCARLO,PAGLIARINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro del Bilancio e della programmazione economica,AUGUSTO,FANTOZZI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro delle Finanze,AUGUSTO,FANTOZZI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro senza portafoglio per le Politiche dell'Unione Europea,AUGUSTO,FANTOZZI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro della Difesa,VIRGINIO,ROGNONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro della Difesa,VIRGINIO,ROGNONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro senza Portafoglio per il coordinamento delle politiche comunitarie,PIER LUIGI,ROMITA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro senza Portafoglio per il coordinamento delle politiche comunitarie,PIER LUIGI,ROMITA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro dell'Interno,VINCENZO,SCOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro dell'Interno,VINCENZO,SCOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro degli Affari esteri,VINCENZO,SCOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro dei Trasporti,GIANCARLO,TESINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro della Marina Mercantile,GIANCARLO,TESINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,"Ministro dell'Industria, Commercio e Artigianato",ADOLFO,BATTAGLIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro dell'Agricoltura e Foreste,GIOVANNI,GORIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro delle Finanze,GIOVANNI,GORIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro della Pubblica Istruzione,GERARDO,BIANCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,"Ministro dell'Industria, Commercio e Artigianato",GUIDO,BODRATO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro delle Finanze,EZIO,VANONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro del Commercio con l'Estero,COSTANTINO,BRESCIANI TURRONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro dell'Industria e Commercio,PIERO,MALVESTITI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro della Marina Mercantile,FERDINANDO,TAMBRONI ARMAROLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Vice Ministro delle Infrastrutture e dei trasporti,MARIO,TASSONE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro della Pubblica istruzione,LUIGI,BERLINGUER
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro dell'Università e della Ricerca scientifica e tecnologica,LUIGI,BERLINGUER
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro della Pubblica istruzione,LUIGI,BERLINGUER
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro della Pubblica istruzione,LUIGI,BERLINGUER
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro del Bilancio,GIUSEPPE,PELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro degli Affari Esteri,GIUSEPPE,PELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro dei Lavori Pubblici,ANTONIO,DI PIETRO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro dell'Interno,AMINTORE,FANFANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro senza portafoglio per i Rapporti con il Parlamento,GIAN GUIDO,FOLLONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro senza portafoglio per gli Affari regionali,ENRICO,LA LOGGIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,"Ministro delle Risorse agricole, alimentari e forestali",MICHELE,PINTO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro delle Politiche Agricole,MICHELE,PINTO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro del Lavoro e della Previdenza sociale,CESARE,SALVI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro del Lavoro e della previdenza sociale,CESARE,SALVI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro del Lavoro e della Previdenza sociale,CESARE,SALVI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro della Difesa,CARLO LUIGI,SCOGNAMIGLIO PASINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro dell'Università e ricerca scientifica e tecnologica,ORTENSIO,ZECCHINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro dell'Universita' e della ricerca scientifica e tecnologica,ORTENSIO,ZECCHINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro dell'Università e della ricerca scientifica e tecnologica,ORTENSIO,ZECCHINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro senza portafoglio per la Funzione pubblica,FRANCO,BASSANINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro senza portafoglio per gli Affari regionali,FRANCO,BASSANINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro senza Portafoglio per la Funzione pubblica,FRANCO,BASSANINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro senza portafoglio per la Funzione pubblica,FRANCO,BASSANINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Vice Ministro delle Infrastrutture e dei trasporti,UGO,MARTINAT
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,"Ministro del Tesoro, bilancio e alla programmazione economica",GIULIANO,AMATO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,"Ministro del Tesoro, bilancio e programmazione economica",GIULIANO,AMATO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro dell'Universita' e della ricerca scientifica e tecnologica,GIULIANO,AMATO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro degli Affari esteri,GIULIANO,AMATO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro senza portafoglio per le Riforme istituzionali,GIULIANO,AMATO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro della Difesa,BENIAMINO,ANDREATTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro senza portafoglio per le Pari opportunità,LAURA,BALBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro senza portafoglio per le Pari opportunità,LAURA,BALBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro degli Affari esteri,GIANFRANCO,FINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro della Difesa,SERGIO,MATTARELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro della Difesa,SERGIO,MATTARELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro dell'Ambiente e della tutela del territorio,ALTERO,MATTEOLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Vice Ministro all'Ambiente e alla tutela del territorio,FRANCESCO,NUCARA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro delle Finanze,VINCENZO ALFONSO,VISCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro delle Finanze,VINCENZO ALFONSO,VISCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro delle Finanze,VINCENZO ALFONSO,VISCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,"Ministro del Tesoro, bilancio e della programmazione economica",VINCENZO ALFONSO,VISCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro del Lavoro e della Previdenza Sociale,LEOPOLDO,RUBINACCI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro del Lavoro e della  Previdenza sociale,ANTONIO,BASSOLINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro dei Lavori pubblici,WILLER,BORDON
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro dell'Ambiente,WILLER,BORDON
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro delle Comunicazioni,SALVATORE,CARDINALE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro delle Comunicazioni,SALVATORE,CARDINALE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro delle Comunicazioni,SALVATORE,CARDINALE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro senza portafoglio per le Pari opportunità,ANNA,FINOCCHIARO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro senza Portafoglio per i Rapporti con Il Parlamento,AGAZIO,LOIERO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro senza portafoglio per gli Affari regionali,AGAZIO,LOIERO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro senza portafoglio per gli Affari regionali,KATIA,BELLILLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro senza Portafoglio per gli Affari regionali,KATIA,BELLILLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro senza portafoglio per le Pari opportunità,KATIA,BELLILLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,"Ministro dell'Industria, commercio e artigianato",PIER LUIGI,BERSANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,"Ministro dell'Industria, commercio e artigianato",PIER LUIGI,BERSANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro dei Trasporti e della navigazione,PIER LUIGI,BERSANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro dei Trasporti e della navigazione,PIER LUIGI,BERSANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro del Tesoro,CARLO AZEGLIO,CIAMPI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro del Bilancio e della programmazione economica,CARLO AZEGLIO,CIAMPI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,"Ministro del Tesoro, bilancio e alla programmazione economica",CARLO AZEGLIO,CIAMPI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro dei Lavori Pubblici,PAOLO,COSTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro delle Politiche agricole,PAOLO,DE CASTRO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro delle Politiche agricole e forestali,PAOLO,DE CASTRO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro di Grazia e giustizia,GIOVANNI MARIA,FLICK
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,"Ministro dell'Industria, commercio e artigianato",ENRICO,LETTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,"Ministro dell'Industria, commercio, artigianato e commercio con l'estero",ENRICO,LETTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,MInistro senza portafoglio per le Politiche comunitarie,ENRICO,LETTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro della Pubblica istruzione,TULLIO,DE MAURO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro della Sanità,UMBERTO,VERONESI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro dell'Ambiente,GIANNI FRANCESCO,MATTIOLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro senza portafoglio per le Politiche comunitarie,GIANNI FRANCESCO,MATTIOLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro degli Affari esteri,RENATO,RUGGIERO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro delle Infrastrutture e dei trasporti,PIETRO,LUNARDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,"Ministro dell'Istruzione, dell'università e della ricerca",LETIZIA,MORATTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro della Sanità,GIROLAMO,SIRCHIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro della Salute,GIROLAMO,SIRCHIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro senza portafoglio per l'Innovazione e le tecnologie,LUCIO,STANCA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Vice Ministro dell'Economia e delle finanze,MARIO,BALDASSARRI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro senza portafoglio per la Funzione pubblica,LUIGI,MAZZELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro del Tesoro,SILVIO,GAVA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro dell'Agricoltura e Foreste,ROCCO,SALOMONE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro di Grazia e Giustizia,ANTONIO,AZARA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro delle Poste e Telecomunicazioni,MODESTO,PANETTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro dell'economia e delle finanze,DOMENICO,SINISCALCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro senza portafoglio per la Funzione pubblica,ANGELO,PIAZZA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro del Lavoro e della Previdenza sociale,LIVIA,TURCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro senza portafoglio per la Solidarietà sociale,LIVIA,TURCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro senza portafoglio per la Solidarietà sociale,LIVIA,TURCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro senza Portafoglio per la Solidarietà sociale,LIVIA,TURCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro senza portafoglio per la Solidarietà sociale,LIVIA,TURCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro dei Beni culturali e ambientali,WALTER,VELTRONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro dell'Interno,VINCENZO,BIANCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro dell'Interno,VINCENZO,BIANCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro senza portafoglio per le Riforme istituzionali e la devoluzione,UMBERTO,BOSSI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro senza portafoglio per le Riforme istituzionali e la devoluzione,ROBERTO,CALDEROLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,"Vice Ministro all'Istruzione, all'università e alla ricerca",STEFANO,CALDORO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro della Giustizia,ROBERTO,CASTELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro delle Comunicazioni,MAURIZIO,GASPARRI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro senza portafoglio per i Rapporti con il Parlamento,CARLO AMEDEO,GIOVANARDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,"Ministro del Lavoro, della salute e delle politiche sociali",ROBERTO ERNESTO,MARONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro del Lavoro e delle politiche sociali,ROBERTO ERNESTO,MARONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro delle Politiche agricole e forestali,ALFONSO,PECORARO SCANIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro delle Politiche agricole e forestali,GIOVANNI,ALEMANNO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro senza portafoglio per la Funzione pubblica,MARIO,BACCINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro dell'economia e delle finanze,SILVIO,BERLUSCONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro degli Affari esteri,SILVIO,BERLUSCONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo Prodi,Ministro della Sanità,ROSARIA,BINDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro della Sanità,ROSARIA,BINDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro della Sanità,ROSARIA,BINDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,II Governo Berlusconi,Ministro senza portafoglio per le Politiche comunitarie,ROCCO,BUTTIGLIONE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro delle Finanze,OTTAVIANO,DEL TURCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro della Giustizia,OLIVIERO,DILIBERTO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro di Grazia e giustizia,OLIVIERO,DILIBERTO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro della Giustizia,OLIVIERO,DILIBERTO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,I Governo D'Alema,Ministro del Commercio con l'estero,PIERO FRANCO,FASSINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo D'Alema,Ministro del Commercio con l'estero,PIERO FRANCO,FASSINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,II Governo Amato,Ministro della Giustizia,PIERO FRANCO,FASSINO
