d,cognome,nome,legislatura,gruppoParlamentare
http://dati.camera.it/ocd/deputato.rdf/d50446_15,FABRIS,MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d50446_15,FABRIS,MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d50446_15,FABRIS,MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,RAPPRESENTANTE COMPONENTE GRUPPO MISTO
http://dati.camera.it/ocd/deputato.rdf/d50447_13,LEONE,ANTONIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d50447_14,LEONE,ANTONIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRES. VICARIO
http://dati.camera.it/ocd/deputato.rdf/d50447_14,LEONE,ANTONIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d50447_14,LEONE,ANTONIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d50447_14,LEONE,ANTONIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d50447_15,LEONE,ANTONIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d50447_15,LEONE,ANTONIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,VICEPRES. VICARIO
http://dati.camera.it/ocd/deputato.rdf/d50448_13,PANETTA,GIOVANNI GIUSEPPE PAOLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d50461_16,ASCIERTO,FILIPPO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d50462_14,GALLI,DARIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d50462_14,GALLI,DARIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d50462_14,GALLI,DARIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d50473_13,VENTURA,MICHELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d50473_14,VENTURA,MICHELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d50473_15,VENTURA,MICHELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d50473_16,VENTURA,MICHELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,VICEPRES. VICARIO
http://dati.camera.it/ocd/deputato.rdf/d50473_16,VENTURA,MICHELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d50477_14,ROSSI,GUIDO GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d50477_14,ROSSI,GUIDO GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d50477_14,ROSSI,GUIDO GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5090_1,ROBERTI,GIOVANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d5160_1,RUSSO,CARLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5310_13,SANZA,ANGELO MARIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5400_10,SCOTTI,VINCENZO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5450_10,SERRENTINO,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5470_10,SERVELLO,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d590_10,BATTAGLIA,ADOLFO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d6020_10,VALENSISE,RAFFAELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d6020_11,VALENSISE,RAFFAELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d6020_12,VALENSISE,RAFFAELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d60241_11,DE PASQUALE,PANCRAZIO ANTONINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d60276_10,DUTTO,MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d60518_14,MONGIELLO,GIOVANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d60653_11,RONCHI,EDOARDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d60694_0,SCALFARO,OSCAR LUIGI,http://dati.camera.it/ocd/legislatura.rdf/costituente,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d60694_1,SCALFARO,OSCAR LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d60694_1,SCALFARO,OSCAR LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d60792_11,VISENTIN,ROBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6270_10,ZOLLA,MICHELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d7280_0,CARBONI,ANGELO,http://dati.camera.it/ocd/legislatura.rdf/costituente,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d7300_0,CARONIA,GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/costituente,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d7550_0,COLITTO,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/costituente,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d7580_0,CORBINO,EPICARMO,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d840_11,BIANCO,GERARDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d9200_0,MAZZEI,VINCENZO,http://dati.camera.it/ocd/legislatura.rdf/costituente,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d930_14,BOGI,GIORGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d930_14,BOGI,GIORGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d9650_0,PACCIARDI,RANDOLFO,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d9750_0,PATRISSI,EMILIO,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d4870_6,QUILLERI,FAUSTO SAMUELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d4880_3,RADI,LUCIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d4880_3,RADI,LUCIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,VICESEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d4880_4,RADI,LUCIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,SEGRETARIO AMM.
http://dati.camera.it/ocd/deputato.rdf/d4880_4,RADI,LUCIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,VICESEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d4880_5,RADI,LUCIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,SEGRETARIO AMM.
http://dati.camera.it/ocd/deputato.rdf/d4890_4,RAFFAELLI,LEONELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d4920_5,RAUCCI,VINCENZO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d4960_3,REALE,ORONZO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d4960_6,REALE,ORONZO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d4970_5,REGGIANI,ALESSANDRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d4970_6,REGGIANI,ALESSANDRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d4970_7,REGGIANI,ALESSANDRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d4970_8,REGGIANI,ALESSANDRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d4970_9,REGGIANI,ALESSANDRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d500_6,BARBI,PAOLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5060_4,RIGHETTI,UMBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5060_7,RIGHETTI,UMBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5080_8,RIZZI,ENRICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5090_2,ROBERTI,GIOVANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5090_3,ROBERTI,GIOVANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5090_4,ROBERTI,GIOVANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5100_6,ROGNONI,VIRGINIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5100_9,ROGNONI,VIRGINIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5120_3,ROMUALDI,NETTUNO PINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5160_2,RUSSO,CARLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5170_8,RUSSO,FERDINANDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d5170_9,RUSSO,FERDINANDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d520_4,BARCA,LUCIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d520_4,BARCA,LUCIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d520_5,BARCA,LUCIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5270_4,SANDRI,RENATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5280_9,SANGALLI,CARLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,SEGRETARIO AMM.
http://dati.camera.it/ocd/deputato.rdf/d5290_4,SANTAGATI,ORAZIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5290_5,SANTAGATI,ORAZIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d5290_6,SANTAGATI,ORAZIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d5300_7,SANTUZ,GIORGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d5420_5,SEDATI,GIACOMO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5440_2,SEMERARO,GABRIELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICESEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d5440_3,SEMERARO,GABRIELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5440_4,SEMERARO,GABRIELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5440_5,SEMERARO,GABRIELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,SEGRETARIO AMM.
http://dati.camera.it/ocd/deputato.rdf/d5440_6,SEMERARO,GABRIELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO AMM.
http://dati.camera.it/ocd/deputato.rdf/d5450_9,SERRENTINO,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5460_4,SERVADEI,STEFANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5470_3,SERVELLO,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5470_4,SERVELLO,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5490_5,SGARLATA,MARCELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d5570_8,SPAGNOLI,UGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5570_9,SPAGNOLI,UGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5580_5,SPERANZA,EDOARDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d5580_6,SPERANZA,EDOARDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d5590_6,SPINELLI,ALDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d5600_6,SPITELLA,GIORGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d5610_2,SPONZIELLO,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d5610_3,SPONZIELLO,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5610_4,SPONZIELLO,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5610_7,SPONZIELLO,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5640_2,STORCHI,FERDINANDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5640_4,STORCHI,FERDINANDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5640_5,STORCHI,FERDINANDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5660_2,SULLO,FIORENTINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5660_5,SULLO,FIORENTINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5690_4,TANASSI,MARIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5810_8,TESSARI,ALESSANDRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5810_8,TESSARI,ALESSANDRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d5860_2,TOZZI CONDIVI,RENATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d590_8,BATTAGLIA,ADOLFO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d590_9,BATTAGLIA,ADOLFO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d5930_9,TRIVA,RUBES,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d5950_2,TRUZZI,FERDINANDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d5950_3,TRUZZI,FERDINANDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d60047_7,BALZAMO,VINCENZO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d60047_8,BALZAMO,VINCENZO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d60241_3,DE PASQUALE,PANCRAZIO ANTONINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d60241_4,DE PASQUALE,PANCRAZIO ANTONINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d60276_8,DUTTO,MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d60276_9,DUTTO,MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d60276_9,DUTTO,MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d60589_9,PETRUCCIOLI,CLAUDIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d60694_1,SCALFARO,OSCAR LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d60694_2,SCALFARO,OSCAR LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d60694_4,SCALFARO,OSCAR LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d60694_4,SCALFARO,OSCAR LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d6120_3,VETRONE,MARIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6210_1,ZACCAGNINI,BENIGNO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6210_2,ZACCAGNINI,BENIGNO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6210_2,ZACCAGNINI,BENIGNO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d6210_3,ZACCAGNINI,BENIGNO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d6210_4,ZACCAGNINI,BENIGNO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d6230_5,ZAGARI,MARIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d6250_2,ZANIBELLI,AMOS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6250_3,ZANIBELLI,AMOS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6250_4,ZANIBELLI,AMOS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d6250_5,ZANIBELLI,AMOS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d6360_2,ALLIATA DI MONTEREALE,GIOVANNI FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6370_3,AMADEI,LEONETTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6370_4,AMADEI,LEONETTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6400_1,AMATUCCI,ALFREDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6400_2,AMATUCCI,ALFREDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6420_1,AMBROSINI,GASPARE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6430_1,AMENDOLA,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d6430_2,AMENDOLA,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d6460_2,ANGELUCCI,NICOLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6470_2,ANGIOY,GIOVANNI MARIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d660_8,BELLUSCIO,COSTANTINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d660_9,BELLUSCIO,COSTANTINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d6610_2,BARDINI,VITTORIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6610_3,BARDINI,VITTORIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6650_3,BARTOLE,ATTILIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d6670_2,BASILE,GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d6670_4,BASILE,GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d6680_2,BASILE,GUIDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d6790_1,BENNANI,LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,PRESIDENTE
