nome,cognome,gender
FRANCESCO,FILINI,male
GIANDONATO,LA SALANDRA,male
FABRIZIO,SALA,male
STEFANO GIOVANNI,MAULLU,male
CARLO,NORDIO,male
MARCO,CERRETO,male
DAVIDE,BERGAMINI,male
DARIO,GIAGONI,male
ALFONSO,COLUCCI,male
ANTONIO,GIORDANO,male
SILVIO,GIOVINE,male
MARCO,SIMIANI,male
MIRCO,CARLONI,male
FABRIZIO,ROSSI,male
ALESSANDRO,CARAMIELLO,male
FEDERICO,CAFIERO DE RAHO,male
ALFREDO,ANTONIOZZI,male
ANTONINO,IARIA,male
ALBERTO,BAGNAI,male
GIANPIERO,ZINZI,male
LUCIANO,D'ALFONSO,male
GEROLAMO,CANGIANO,male
FRANCESCO,MARI,male
FRANCO,TIRELLI,male
ATTILIO,PIERRO,male
ANASTASIO,CARRA',male
TONI,RICCIARDI,male
MAURIZIO,CASASCO,male
ROBERTO,GUALTIERI,male
ALESSANDRO,MORELLI,male
MAURO,SUTTO,male
GIANANGELO,BOF,male
MASSIMO,RUSPANDINI,male
MAURO,MALAGUTI,male
ANDREA,MANDELLI,male
COSIMO,SIBILIA,male
FAUSTO GUILHERME,LONGO,male
ALESSANDRO,FUSACCHIA,male
LUIS ROBERTO,DI SAN MARTINO LORENZATO DI IVREA,male
MASSIMO,UNGARO,male
EUGENIO,SANGREGORIO,male
DOMENICO,MENORELLO,male
GIULIO,TANTILLO,male
MARCO,BERGONZI,male
ANDREA,GENTILE,male
DOMENICO,GIANNETTA,male
MASSIMO,VERRECCHIA,male
UMBERTO,BURATTI,male
ERNESTO,AUCI,male
GIORGIO,SILLI,male
MAURIZIO,CARRARA,male
GUIDO GERMANO,PETTARIN,male
DANIELE,MOSCHIONI,male
FELICE MAURIZIO,D'ETTORE,male
MARIO,LOLINI,male
SERGIO,TORROMINO,male
GIUSEPPE,PAOLIN,male
MARIA MADDALENA,ROSSI,female
VITTORIA,TITOMANLIO,female
MARIA,JERVOLINO,female
ROMANA,BIANCHI,female
EMMA,BONINO,female
LUCIANA,CASTELLINA,female
PAOLA,CAVIGLIASSO,female
ADELE,FACCIO,female
TERESA,MATTEI,female
ANGIOLA,MINELLA,female
MARGHERITA,BONIVER,female
CARLA,CASTELLANI,female
EDDA,FAGNI,female
CARLA,ROCCHI,female
MARIA ANTONIETTA,SARTORI,female
MARIA GRAZIA,SILIQUINI,female
MARIA ADELAIDE,AGLIETTA,female
ANGELA,FRANCESE,female
MARIAPIA,GARAVAGLIA,female
ROSSELLA,ARTIOLI,female
LAURA,BALBO,female
FLORA,CALVANESE,female
MARIA TERESA,CAPECCHI,female
ADRIANA,CECI,female
VANDA,DIGNANI,female
GIOVANNA,FILIPPINI,female
LAURA,FINCATO,female
BIANCA,GELLI,female
NATALIA,LEVI,female
ANNA,MAINARDI FAVA,female
TERESA,MIGLIASSO,female
ROSANNA,MINOZZI,female
NANDA,MONTANARI FORNARI,female
ANNA,NENNA,female
ANNA MARIA,NUCCI,female
ANNA MARIA,PEDRAZZI,female
ADRIANA,POLI BORTONE,female
NEIDE,UMIDI,female
SILVIA,COSTA,female
ROBERTA,BREDA,female
ELENA,MONTECCHI,female
LILIANA,ALBERTINI,female
ELISABETTA,CONCI,female
TINA,ANSELMI,female
CAROLE JANE,BEEBE,female
LAURA,CIMA,female
ELISABETTA,DI PRISCO,female
ANNA,DONATI,female
ROSA,FILIPPINI,female
ANNA,FINOCCHIARO,female
LUCIA,FRONZA,female
BATTISTINA,FUMAGALLI CARULLI,female
MARIA RITA,LORENZETTI,female
NADIA,MASINI,female
KATIA,BELLILLO,female
MARINA,SERENI,female
ANNA MARIA,LEONE,female
FRANCESCA,MARTINI,female
CARMEN,MOTTA,female
ROSELLA,OTTONE,female
DORINA,BIANCHI,female
FRANCA,BIMBI,female
RAFFAELLA,MARIANI,female
LORENA,MILANATO,female
GABRIELLA,MONDELLO,female
ROBERTA,PINOTTI,female
JOLE,SANTELLI,female
GABRIELLA,CARLUCCI,female
ERMINIA,MAZZONI,female
VIVIANA,BECCALOSSI,female
OLGA,DI SERIO,female
MONICA STEFANIA,BALDI,female
ISABELLA,BERTOLINI,female
MARGHERITA,COLUCCINI,female
BEATRICE MARIA,MAGNOLFI,female
SILVANA,PISA,female
SIMONETTA,LICASTRO SCARDINO,female
CAROLINA,LUSSANA,female
CHIARA,MORONI,female
PATRIZIA,PAOLETTI TANGHERONI,female
LUANA,ZANELLA,female
KATIA,ZANOTTI,female
GRAZIELLA,MASCIA,female
CATERINA,DE SIMONE,female
ELETTRA,DEIANA,female
CARLA,MAZZUCA,female
GIULIANA,REDUZZI,female
ALBA,SASSO,female
OSVALDA,TRUPIA,female
CINZIA,DATO,female
DANIELA,MAZZUCONI,female
DANIELA,GARNERO SANTANCHE',female
MARILDE,PROVERA,female
AMALIA,SCHIRRU,female
LAURA,FRONER,female
MANUELA,DI CENTA,female
MARIASTELLA,GELMINI,female
EMILIA GRAZIA,DE BIASI,female
STEFANIA GABRIELLA ANASTASIA,CRAXI,female
LUISA,CAPITANIO,female
PAOLA,FRASSINETTI,female
LAURA,RAVETTO,female
LINDA,LANZILLOTTA,female
ROSALBA,BENZONI,female
MARIA PAOLA,MERLONI,female
DONATA,LENZI,female
MANUELA,GHIZZONI,female
MARIA IDA,GERMONTANI,female
FLAVIA,PERINA,female
SILVIA,VELO,female
MARIZA ANTONIETTA GIUDITTA,BAFILE,female
GIUSEPPINA,FASCIANI,female
MARISA,NICCHI,female
ROSA,SUPPA,female
MARIA EMILIA,INTRIERI,female
MERCEDES LOURDES,FRIAS,female
MARIA CRISTINA,PERUGIA,female
GIULIA,BONGIORNO,female
LUANA,ANGELONI,female
SILVIA,BARBIERI,female
ANNA,BOSELLI,female
LEDA,COLOMBINI,female
CRISTIANA,MUSCARDINI,female
PATRIZIA,ARNABOLDI,female
FRANCA,BASSI MONTANARI,female
ADA,BECCHI,female
ANNA MARIA,BERNASCONI,female
LUIGINA,BERNOCCO,female
GIUSEPPINA,BERTONE,female
CRISTINA,BEVILACQUA,female
MARISA,BONFATTI PAINI,female
AGATA LUCIA ALMA,CAPPIELLO,female
LAURA,CONTI,female
LUIGIA,CORDATI,female
ANNALISA,DIAZ,female
SILVANA,FACHIN,female
MARIELLA,GRAMAGLIA,female
MARIA TERESA,GROSSO,female
BIANCA,GUIDETTI SERRA,female
GIGLIOLA,LO CASCIO,female
NATIA,MAMMONE,female
MARIA LAURA,PAXIA,female
VITA,MARTINCIGLIO,female
ROBERTA,ALAIMO,female
ELISA,TRIPODI,female
MARA,LAPIA,female
MARIALUCIA,LOREFICE,female
VITTORIA,CASA,female
MARIA,MARZANA,female
MIRELLA,EMILIOZZI,female
PATRIZIA,TERZONI,female
SIMONA,SURIANO,female
GIULIA,GRILLO,female
PIERA,AIELLO,female
EMANUELA,SAVIO,female
GIGLIOLA,VALANDRO,female
STELLA,VECCHIO,female
LUCIANA,VIVIANI,female
DOLORES,ABBIATI,female
CARLA,CAPPONI BENTIVEGNA,female
CARMEN,CASAPIERI,female
MARIA LUISA,CASSANMAGNAGO,female
MARIA IMMACOLATA,BARBAROSSA,female
IVANA,BERNINI LAVEZZO,female
ELETTA,BERTANI,female
GIOVANNA,BOSI,female
ANGELA MARIA,BOTTARI,female
ROSANNA,BRANCIFORTI,female
MARIA LUIGIA,BURO,female
MARIA TERESA,CARLONI,female
AMELIA,CASADEI,female
MARIA,COCCO,female
GIANCARLA,CODRIGNANI,female
CRISTINA,CONCHIGLIA,female
GIANNINA,CATTANEO,female
NADIA,CORRADI,female
ANGELA,GIOVAGNOLI,female
MARIA TERESA,GRANATI,female
FRANCESCA,LODOLINI,female
ENZA,MARCHI,female
VANDA,MILANO,female
CARLA FEDERICA,NESPOLO,female
MORENA AMABILE,PAGLIAI,female
ADRIANA,PALOMBY,female
CRISTINA,PAPA,female
MARIA AUGUSTA,PECCHIA,female
CECILIA,CHIOVINI,female
VITTORIA,QUARENGHI,female
ANGELA MARIA,ROSOLEN,female
MILENA,SARRI,female
ANNA MARIA,CIAI,female
ALBA,SCARAMUCCI,female
ALESSANDRA,VACCARO MELUCCO,female
IDA,D'ESTE,female
MARIA GIULIA,COCCO,female
ANGIOLA MARIA,COSTA MASSUCCO,female
MARIA LISA,CINCIARI,female
ILIA,COPPI,female
MARIA PIA,DAL CANTON,female
ADA,DEL VECCHIO,female
BALDINA,DI VITTORIO BERTI,female
ELISABETTA,GALLO,female
ELENA,GATTI CAPORASO,female
GRAZIA,GIUNTOLI,female
MARIA,MICCOLIS,female
GIULIANA,NENNI,female
ROSSANA,ROSSANDA,female
ERSILIA,SALVATO,female
CARMEN PAOLA,ZANTI,female
MARIA LUISA,GALLI,female
MARCELLA,BALCONI,female
AURELIA,BENCO,female
PIERA,BONETTI,female
PAOLA,BUTTAZZONI,female
ANNA MARIA,CASTELLI,female
LUCIA,COMINATO,female
VALENTINA,LANFRANCHI,female
MARIA ANTONIETTA,MACCIOCCHI,female
ROSALBA,MOLINERI,female
MARIA SANTA,PICCOLI,female
VERA,SQUARCIALUPI GIUFFRIDA,female
IVANNE,TREBBI,female
ANNA MARIA,VIETTI,female
CARLA,GRAVINA,female
ROSELLA,PALMINI,female
MARIA CHIARA,ROSSO,female
MALGARI,AMADEI,female
LICIA,BADESI,female
GIOVANNA,BOCHICCHIO,female
ADRIANA,FABBRI,female
MARIA TERESA,DI LASCIA,female
MARY,CHIESA TIBALDI,female
LINA,CECCHINI,female
GIULIETTA,FIBBI,female
LUCIANA,FITTAIOLI,female
ERISIA,GENNAI TONIETTI,female
NELLA,MARCELLINO COLOMBI,female
GINA,MARTINI FANOLI,female
MADDALENA ,PERQUIS MORETTI,female
MARIA,PUCCI,female
SUSANNA,AGNELLI,female
RENATA,MARCHIONNI ZANCHI,female
GIOVANBATTISTA,DAVOLI,female
MARIA ROSARIA,CARFAGNA,female
GIULIA,COSENZA,female
MARIA,LEDDI,female
ELISABETTA,RAMPI,female
CINZIA MARIA,FONTANA,female
SILVANA,MURA,female
ANGELA,FILIPPONIO,female
ELISABETTA,GARDINI,female
TERESA,BELLANOVA,female
MARIA FORTUNA,INCOSTANTE,female
GIUSEPPINA,CASTIELLO,female
TERESA MARIA,DI SALVO,female
PAOLA,GOISIS,female
GRAZIA CARLA,FRANCESCATO,female
DANIELA,DIOGUARDI,female
ANGELA,LOMBARDI,female
DONATELLA,DURANTI,female
MARIA,SAMPERI,female
PAOLA,PELINO,female
ANNA TERESA,FORMISANO,female
DONATELLA,PORETTI,female
ROSALBA,CESINI,female
FIORELLA,CECCACCI,female
GIORGIA,MELONI,female
PATRIZIA,SENTINELLI,female
DONATELLA,MUNGO,female
MARIA LETIZIA,DE TORRE,female
LUCIA,CODURELLI,female
SANDRA,CIOFFI,female
MICHAELA,BIANCOFIORE,female
SABINA,SINISCALCHI,female
CAYETANA,DE ZULUETA OWTRAM,female
FEDERICA,ROSSI,female
MARIA GRAZIA,LAGANA',female
MARIELLA,BOCCIARDO,female
GIUSTINA,MISTRELLO,female
PAOLA,BINETTI,female
SABINA,ROSSA,female
SIMONETTA,RUBINATO,female
ROSA MARIA,VILLECCO,female
DANIELA,MELCHIORRE,female
ANNA MARIA,CARDANO,female
PAOLA,BALDUCCI,female
LAURA,MOLTENI,female
ALESSIA MARIA,MOSCA,female
EUGENIA MARIA,ROCCELLA,female
DONATELLA,FERRANTI,female
CHIARA,BRAGA,female
SILVANA ANDREINA,COMAROLI,female
FIAMMA,NIRENSZTEJN,female
ERICA,RIVOLTA,female
MANUELA,REPETTI,female
ANNA,ROSSOMANDO,female
BEATRICE,LORENZIN,female
MELANIA,DE NICHILO,female
NUNZIA,DE GIROLAMO,female
MARIA ANNA,MADIA,female
ILEANA,ARGENTIN,female
MARIA,COSCIA,female
GIUSEPPINA,PICIERNO,female
LUISA,BOSSA,female
LUCIANA,PEDOTO,female
MANUELA,DAL LAGO,female
MANUELA,LANZARIN,female
EMANUELA,MUNERATO,female
ANNA MARGHERITA,MIOTTO,female
FEDERICA,MOGHERINI,female
DANIELA,SBROLLINI,female
MARIA PIERA,PASTORE,female
CATERINA,PES,female
ANNA MARIA,BERNINI,female
SABRINA,DE CAMILLIS,female
SANDRA,ZAMPA,female
ELISA,MARCHIONI,female
PAOLA,DE MICHELI,female
ANNAMARIA,PROCACCI,female
MARIA LUISA,SANGIORGIO,female
ANNA,SANNA,female
ANNA MARIA,SERAFINI,female
GIANNA,SERRA,female
GIOVANNA MARIA,TEALDI,female
LIVIA,TURCO,female
LEONILDE,IOTTI,female
ELISABETTA,BERTOTTI,female
ANNA MARIA,BIRICOTTI,female
MARIDA,BOLOGNESI,female
MAURA,CAMOIRANO,female
MARIA SIMONA,DALLA CHIESA,female
ALDA,GRASSI,female
CHIARA,INGRAO,female
TIZIANA,MAIOLO,female
CLAUDIA,MANCINA,female
MARIELLA,MAZZETTO,female
MARIA,MOIOLI,female
ALESSANDRA,MUSSOLINI,female
IRENE,PIVETTI,female
BARBARA MARIA SIMONETTA,POLLASTRINI,female
ALFONSINA,RINALDI,female
MARIA CRISTINA,ROSSI,female
LAURA,ROZZA,female
ADRIANA,LODI,female
LUCIANA,SBARBATI,female
MARIA GRAZIA,SESTERO,female
ADRIANA,VIGNERI,female
GABRIELLA,ZANFERRARI,female
ELISABETTA SIMONA,CASTELLAZZI,female
MARIA TERESA,AMICI,female
VALENTINA,APREA,female
FULVIA,BANDOLI,female
ADRIA,BARTOLICH,female
AUGUSTA,BASSI LAGOSTENA,female
DIANA,BATTAGGIA,female
ANGELA,BELLEI TRENTI,female
ALIDA,BENETTO RAVETTO,female
ROSARIA,BINDI,female
DARIA,BONFIETTI,female
ALESSANDRA,BONSANTI,female
LIA,BRACCI,female
MARIA GLORIA,BRACCI MARINAI,female
MARIA,BURANI PROCACCINI,female
EMANUELA,CABRINI,female
MARIA ANNA,CALABRETTA,female
MARIA,CARAZZI,female
FIORDELISA,CARTELLI,female
LUISELLA,CAVALLINI,female
MARIELLA MARIA RITA,CAVANNA SCIREA,female
FRANCA,CHIAROMONTE,female
FRANCESCA,CHIAVACCI,female
RITA,COMMISSO,female
ELENA EMMA,CORDONI,female
MAGDA,CORNACCHIONE,female
ALBERTA,DE SIMONE,female
SIMONETTA MARIA,FAVERIO,female
LUCIANA,FROSIO RONCALLI,female
STEFANIA,FUSCAGNI,female
PAOLA,DE BIASE GAIOTTI,female
GIOVANNA,GRIGNAFFINI,female
ANGELA MARIA MARTA,GRITTA GRAINER,female
ROSA,JERVOLINO RUSSO,female
DANIELA,LAUBER,female
MARIA,LENTI,female
MARIANNA,LI CALZI,female
ROSARIA,LOPEDOTE,female
MARIA,MAFAI,female
PAOLA,MANZINI,female
PAOLA,MARIANI,female
ELENA,DONAZZAN,female
NICOLETTA,ORLANDI,female
MICHELA VITTORIA,BRAMBILLA,female
IVANA,PELLEGATTI,female
ROBERTA,PINTO,female
DANIELA,ROMANI,female
ELENA ANNA,STALLER,female
MARIA,TADDEI,female
ALESSANDRA,CECCHETTO,female
COLOMBA,MONGIELLO,female
DELIA,MURER,female
ELISABETTA,ZAMPARUTTI,female
DONELLA,MATTESINI,female
MARIALUISA,GNECCHI,female
ROSA,DE PASQUALE,female
MARIA GRAZIA,GATTI,female
DEBORAH,BERGAMINI,female
MONICA,FAENZI,female
ALESSANDRA,SIRAGUSA,female
DANIELA,CARDINALE,female
ELVIRA,SAVINO,female
SOUAD,SBAI,female
BARBARA,MANNUCCI,female
MARGHERITA ANGELA,MASTROMAURO,female
CINZIA,CAPANO,female
ANNA PAOLA,CONCIA,female
LAURA,GARAVINI,female
CONSOLATA,GOLFO,female
DORIS,LO MORO,female
BARBARA,SALTAMARTINI,female
RITA,BERNARDINI,female
VITTORIA,D'INCECCO,female
MARIA ANTONIETTA,FARINA,female
SUSANNA,CENNI,female
ELENA,CENTEMERO,female
GABRIELLA,GIAMMANCO,female
GIOVANNA,PETRENGA,female
CATIA,POLIDORI,female
MARIAROSARIA,ROSSI,female
MARIA ELENA,STASI,female
ELENA,MACCANTI,female
ANITA,DI GIUSEPPE,female
GIOVANNA,NEGRO,female
MARIA,ANTEZZA,female
FRANCA MARIA GRAZIA,BIONDELLI,female
TAMARA,BLAZINA,female
ANNAGRAZIA,CALABRIA,female
TEA,ALBINI,female
FRANCESCA,CILLUFFO,female
SABINA,FABI,female
MILENA,SANTERINI,female
TATIANA,BASILIO,female
LAURA,CASTELLI,female
MIRIAM,COMINELLI,female
SILVIA,CHIMIENTI,female
ELEONORA,BECHIS,female
ELENA,CARNEVALI,female
PAOLA,BRAGANTINI,female
VERONICA,TENTORI,female
MARIA CHIARA,GADDA,female
MARINA,BERLINGHIERI,female
FRANCESCA,BONOMO,female
SILVIA,FREGOLENT,female
RENATE,GEBHARD,female
CELESTINA,COSTANTINO,female
FRANCESCA,BUSINAROLO,female
SILVIA,BENEDETTI,female
GESSICA,ROSTELLATO,female
ILARIA,CAPUA,female
CHIARA,SCUVERA,female
GIOVANNA,MARTELLI,female
ALESSANDRA,MORETTI,female
GIULIA,NARDUOLO,female
ALESSIA,ROTTA,female
FLORIANA,CASELLATO,female
SARA,MORETTO,female
ARIANNA,SPESSOTTO,female
GIANNA,MALISANI,female
SANDRA,SAVINO,female
ADRIANA EDEN SUSANNA,GALGANO,female
TIZIANA,CIPRINI,female
ANTONELLA,INCERTI,female
ANNA,ASCANI,female
MARILENA,FABBRI,female
ANNA,GIACOBBE,female
MARA,CAROCCI,female
ALESSANDRA,TERROSI,female
ROBERTA,OLIARO,female
PATRIZIA,MAESTRI,female
LAURA,VENITTELLI,female
MARIA VALENTINA,VEZZALI,female
LAURA,BOLDRINI,female
RENATA,POLVERINI,female
MARIASTELLA,BIANCHI,female
IRENE,MANZI,female
FEDERICA,DAGA,female
ALESSIA,MORANI,female
DONATELLA,AGOSTINELLI,female
MARTA,GRANDE,female
ROBERTA,LOMBARDI,female
CARLA,RUOCCO,female
MARIETTA,TIDEI,female
MICAELA,CAMPANA,female
LORENZA,BONACCORSI,female
MONICA,GREGORI,female
MARTA,LEONORI,female
EMMA,PETITTI,female
KASHETU,KYENGE,female
ROBERTA,AGOSTINI,female
ASSUNTA,TARTAGLIONE,female
VALERIA,VALENTE,female
MICHELA,ROSTAN,female
GIOVANNA,PALMA,female
VINCENZA,LABRIOLA,female
VEGA,COLONNESE,female
CECILIA,VENTRICELLI,female
SILVIA,GIORDANO,female
GIUDITTA,PINI,female
ELISA,MARIANO,female
LAURA,COCCIA,female
VALENTINA,PARIS,female
VANNA,IORI,female
SABRINA,CAPOZZOLO,female
GIULIA,SARTI,female
MARA,MUCCI,female
MARIA EDERA,SPADONI,female
MIRELLA,LIUZZI,female
IRENE,TINAGLI,female
GEA,SCHIRO',female
MAGDA,CULOTTA,female
FLAVIA,PICCOLI,female
CRISTINA,BARGERO,female
CHIARA,GRIBAUDO,female
TERESA,PICCIONE,female
FABIANA,DADONE,female
EMANUELA,CORDA,female
PAOLA,PINNA,female
GIULIA,DI VITA,female
CHIARA,DI BENEDETTO,female
LOREDANA,LUPO,female
AZZURRA PIA MARIA,CANCELLERI,female
ROMINA,MURA,female
CLAUDIA,MANNINO,female
GIOVANNA,SANNA,female
MARIA,AMATO,female
CHIARA,GAGNARLI,female
MARIA GAETANA,GRECO,female
MARIA CHIARA,CARROZZA,female
LUISELLA,ALBANELLA,female
MARIA TINDARA,GULLO,female
FEDERICA,DIENI,female
ELISA,SIMONI,female
VINCENZA,BRUNO BOSSIO,female
MARIA GRAZIA,ROCCHI,female
CATERINA,BINI,female
STEFANIA,COVELLO,female
ROSANNA,SCOPELLITI,female
MARIA ELENA,BOSCHI,female
MARIA,MARZANO,female
LIA,QUARTAPELLE PROCOPIO,female
MARTINA,NARDI,female
ELEONORA,CIMBRO,female
FABRIZIA,GIULIANI,female
DANIELA MATILDE MARIA,GASPARINI,female
PIA ELDA,LOCATELLI,female
SIMONA FLAVIA,MALPEZZI,female
ILARIA CARLA ANNA,BORLETTI DELL'ACQUA,female
PAOLA,CARINELLI,female
RENATA,BUENO,female
ANGELA,NISSOLI,female
FRANCESCA,LA MARCA,female
SERENA,PELLEGRINO,female
LARA,RICCIATTI,female
ILEANA CATHIA,PIAZZONI,female
MARIA,IACONO,female
SOFIA,AMODDIO,female
MARUZZA,ASTOLFI,female
MARIA,MAGNANI NOYA,female
MARILENA,PARENTI,female
SIMONA,BONAFE',female
ANNA LUCIA LISA,PANNARALE,female
DALILA,NESCI,female
MARILENA,MARIN,female
FRANCA MARIA,MARINO BUCCELLATO,female
PAOLA,MARTINELLI,female
MARIA CRISTINA,MATRANGA,female
GIOVANNA,MELANDRI,female
ROSANNA,MORONI,female
ANGELA,NAPOLI,female
MARIA CELESTE,NARDINI,female
MAGDA,NEGRI,female
TIZIANA,PARENTI,female
LAURA MARIA,PENNACCHI,female
MARIA ELETTA,MARTINI,female
MARIA GABRIELLA,PINTO,female
GABRIELLA,PISTONE,female
ROBERTA,PIZZICARA,female
ELISA,POZZA TASCA,female
STEFANIA,PRESTIGIACOMO,female
ANTONIETTA,RIZZA,female
TOMASA,SALVO,female
MARIA CONCETTA,SCOCA,female
GIUSEPPINA,SERVODIO,female
CARLA,STAMPACCHIA,female
ROSA,STANISCI,female
FRANCA,VALENTI,female
ANTONIETTA,VASCON,female
SONIA,VIALE,female
TIZIANA,VALPIANA,female
ANGIOLA,ZILLI,female
ELSA GIUSEPPINA,SIGNORINO,female
OMBRETTA,COMELLI,female
PATRIZIA,TOIA,female
GIUSEPPA,MENDOLA,female
AMALIA,MIOTTI,female
MARIA AGOSTINA,PELLEGATTA,female
MARIA CHIARA,ACCIARINI,female
MARIA TERESA GIOVANNA,ARMOSINO,female
MARCELLA,LUCIDI,female
MARIA PIA,VALETTO BITELLI,female
GIOVANNA,BIANCHI CLERICI,female
ELENA,CIAPUSCI,female
GRAZIA LUCIANA,LABATE,female
LUISA,DEBIASIO CALIMANI,female
ANTONINA,DEDONI,female
ARGIA VALERIA,ALBANESE,female
SILVANA,DAMERI,female
GLORIA,BUFFO,female
PIERA,CAPITELLI,female
SANDRA,FEI,female
FRANCA,GAMBATO,female
FRANCESCA,IZZO,female
ASSUNTA,MALAVENDA,female
DANIELA,SANTANDREA,female
MAURA,COSSUTTA,female
IDA,D'IPPOLITO,female
EMILIANA,SANTOLI,female
MARISA,ABBONDANZIERI,female
GRAZIA,RIGA,female
EIRENE,SBRIZIOLO,female
LUCIANA,SGARBI BOMPANI,female
RENATA,TALASSI GIORGI,female
ROSALIA,VAGLI,female
EMILIA,CALINI,female
HELGA,THALER,female
MARIA,ALESSI,female
MARIA,BADALONI,female
ERNESTA,BELUSSI,female
ADELE,BEI,female
MARIA,BERNETIC,female
BIANCA,BIANCHI,female
MARIA,BIANCHI,female
LAURA,BIANCHINI,female
MARGHERITA,BONTADE,female
GINA,BORELLINI,female
IRENE,CHINI COCCOLI,female
ANNA,DE LAURO,female
FILOMENA,DELLI CASTELLI,female
LAURA,DIAZ,female
ROSA,FAZIO,female
MARIA,FEDERICI,female
GISELLA,FLOREANINI,female
NADIA,GALLICO,female
NIVES,GESSI,female
JOLE,GIUGNI LATTARI,female
ANGELA,GOTELLI,female
ANNA,NICOLOSI GRASSO,female
ANGELA,GUIDI,female
GIORGINA,LEVI,female
PIA,LOMBARDI,female
INES,BOFFARDI,female
ANGELINA,MERLIN,female
MARIA VITTORIA,MEZZA,female
ELSA,MOLE',female
RITA,MONTAGNANA,female
ADA,NATALI,female
MARIA,NICOTRA,female
TERESA,NOCE,female
ELETTRA,POLLASTRINI,female
CAMILLA,RAVERA,female
GIUSEPPINA,RE,female
MARIA,GALLI,female
ANNA MARIA,DE LUCA,female
GRAZIA,SESTINI,female
OLGA,GIANNINI,female
IDA,MATARAZZO,female
OTTAVIA,PENNA,female
MARIA FLAVIA,TIMBRO,female
MARIA ROSA,SESSA,female
CHIARA,APPENDINO,female
VITTORIA,BALDINO,female
GIORGIA,ANDREUZZA,female
MONICA,CIABURRO,female
PASQUA,L'ABBATE,female
ELENA,BONETTI,female
VANNIA,GAVA,female
RITA,DALLA CHIESA,female
ELISA,SCUTELLA',female
STEFANIA,ASCARI,female
NAIKE,GRUPPIONI,female
FEDERICA,ONORI,female
GIULIA,PASTORELLA,female
LUCREZIA MARIA BENEDETTA,MANTOVANI,female
CARMELA,DI LAURO,female
ALICE,BUONGUERRIERI,female
DANIELA,MORFINO,female
ELENA ETHEL,SCHLEIN,female
SUSANNA,CHERCHI,female
RACHELE,SCARPA,female
RACHELE,SILVESTRI,female
GAETANA,RUSSO,female
GIOVANNA,MIELE,female
SARA,FERRARI,female
MATILDE,SIRACUSANO,female
VALENTINA,GRIPPO,female
ELISABETTA,PICCOLOTTI,female
MARTA,SCHIFONE,female
CARMELA,AURIEMMA,female
PAOLA MARIA,CHIESA,female
YLENJA,LUCASELLI,female
BARBARA,POLO,female
TIZIANA,NISINI,female
IMMACOLATA,ZURZOLO,female
SILVANA,SNIDER,female
PAOLA,BOLDRINI,female
CAMILLA,SGAMBATO,female
ANNA MARIA,CARLONI,female
VANESSA,CAMANI,female
LUCIA,ALBANO,female
BEATRICE,BRIGNONE,female
SARA,FOSCOLO,female
MANUELA,GAGLIARDI,female
VERONICA,ZANETTI,female
ANGELA,MASI,female
LUCIA,SCANU,female
ROSALBA,DE GIORGI,female
BENEDETTA,FIORINI,female
ELENA,RAFFAELLI,female
CARMELA,BUCALO,female
ANNA RITA,TATEO,female
FLORA,FRATE,female
VALENTINA,D'ORSO,female
FRANCESCA ANNA,RUGGIERO,female
IOLANDA,DI STASIO,female
SABRINA,DE CARLO,female
SIMONA,VIETINA,female
DEBORA,SERRACCHIANI,female
SARA,DE ANGELIS,female
ROSALBA,CIMINO,female
VALENTINA,PALMISANO,female
CARMELA,GRIPPA,female
MARTINA,PARISSE,female
DANIELA,TORTO,female
FRANCESCA,TROIANO,female
CONCETTA,GIORDANO,female
ELISABETTA,RIPANI,female
VALENTINA,CORNELI,female
DONATELLA,LEGNAIOLI,female
ALESSANDRA,ERMELLINO,female
MARIALUISA,FARO,female
NADIA,APRILE,female
GILDA,SPORTIELLO,female
MARIA CAROLINA,VARCHI,female
ROSSELLA,MURONI,female
GLORIA,VIZZINI,female
MARIA,SPENA,female
CARLA,CANTONE,female
FRANCESCA,FLATI,female
PAOLA,DEIANA,female
GIORGIA,LATINI,female
ROSA,MENGA,female
ANGELA,SALAFIA,female
GIUSEPPINA,OCCHIONERO,female
ANGELA,RAFFA,female
ALESSANDRA,CARBONARO,female
YANA CHIARA,EHM,female
CATERINA,LICATINI,female
GIUSI,BARTOLOZZI,female
DORIANA,SARLI,female
MARIA TERESA,BELLUCCI,female
MARTA ANTONIA,FASCINA,female
ROSA ALBA,TESTAMENTO,female
SILVANA,NAPPI,female
ANNAELSA,TARTAGLIONE,female
CARLA,GIULIANO,female
ELENA,MURELLI,female
ERICA,MAZZETTI,female
MARIA SOAVE,ALEMANNO,female
EMANUELA CLAUDIA,DEL RE,female
ANNA,MACINA,female
TERESA,MANZO,female
RINA,DE LORENZO,female
LUCIA,CIAMPI,female
LAURA,CAVANDOLI,female
FRANCESCA,GALIZIA,female
ANTONELLA,PAPIRO,female
MAURA,TOMASI,female
PATRIZIA,PRESTIPINO,female
MARZIA,FERRAIOLI,female
MARIANNA,IORIO,female
ANGELA,COLMELLERE,female
LUCIA,ANNIBALI,female
RAFFAELLA,PAITA,female
MARICA,FANTUZ,female
JESSICA,COSTANZO,female
GUIA,TERMINI,female
GIUSEPPINA,VERSACE,female
CRISTINA,PATELLI,female
KETTY,FOGLIANI,female
MARIA CRISTINA,CARETTA,female
EVA,LORENZONI,female
FEDERICA,ZANELLA,female
MIRELLA,CRISTINA,female
