nome,cognome,gender,legislatura
LIBERO,DELLA BRIOTTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ANTONINO,MACALUSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
RENATO,DELL'ANDRO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ANTONIO,GUARRA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
LUCIO,LIBERTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
FRANCESCO,MAZZOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
CARLO,MEROLLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
FLAMINIO,PICCOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ROLAND,RIZ,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
VINCENZO,RUSSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIORGIO,AMENDOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIULIANO,ZOSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIUSEPPE ANTONIO,DAL MASO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
FRANCESCO,DE CATALDO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ALFREDO,ERPETE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ROBERTO,CICCIOMESSERE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ANGELO,PEZZANA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
EMANUELE,TERRANA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
SAVERIO,D'AQUINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
BERNARDO,D'AREZZO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
SERGIO,DE CARNERI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
TULLIO,ABELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
COSTANTE,DEGAN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ANTONIO,DEL DUCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
DONATO MARIO,DE LEONARDIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
RAFFAELE,DELFINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
RENATO,DELL'ANDRO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ANTONIO,GUARRA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
VINCENZO,LA RUSSA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
FRANCESCO,MAZZOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
CARLO,MEROLLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ANGELO,PICANO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FLAMINIO,PICCOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ROLAND,RIZ,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
VINCENZO,RUSSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
RINO,SERRI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIOVANNI,SPADOLINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIORGIO,AMENDOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIULIANO,ZOSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIUSEPPE ANTONIO,DAL MASO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FRANCESCO,DE CATALDO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ROBERTO,CICCIOMESSERE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
EMANUELE,TERRANA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MASSIMO,ABBATANGELO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FABRIZIO,ABBATE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIANCARLO,ABETE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ALDO,AJELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GUIDO,ALBERINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
RAFFAELE,ALLOCCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
NATALE,AMODEO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
SALVATORE,ANDO',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIUSEPPE,ANDREOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
LINO,ARMELLIN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
VITALE,ARTESE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ALBERTO,ASOR ROSA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIUSEPPE,ASTONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIACOMO SEBASTIANO,AUGELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
PAOLO,BABBINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
NELLO,BALESTRACCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
PIERO ANGELO,BALZARDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
PIETRO,BARCELLONA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FRANCO,BASSANINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIULIO,BELLINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ANTONIO,BERNARDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIOVANNI,BETTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ILARIO,BIANCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIANCARLO,BINELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ALFREDO,BIONDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
TOMMASO,BISAGNO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARCO,BOATO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
LUIGI,BOGGIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FELICE,BORGOGLIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ITALO,BRICCOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FRANCESCO,BRUNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
LUIGI,BUCCICO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
PAOLO,CACCIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
LUCA,CAFIERO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
VASCO,CALONACI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIOVANNI,CARAVITA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARIO,CASALINUOVO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
CARLO,CASINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARIO,CATALANO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIUSEPPE,CENI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIANNI,CERIONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ENEA,CERQUETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
CARLO,CHIRICO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
CARMELO,CONTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FELICE,CONTU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
COSTANTE,DEGAN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
SILVANO,COSTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARCELLO,CRIVELLINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIOVANNI,CUOJATI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ROCCO,CURCIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARIO,DAL CASTELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIUSEPPE,DEGENNARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
PARIS,DELL'UNTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
DOMENICO,DE SIMONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
RICCARDO,DI CORATO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ARNALDO,DI GIOVANNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ENRICO,ERMELLI CUPELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ORLANDO,FABBRI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ANTONIO,FALCONIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
LUCIANO,FARAGUTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIORGIO,FERRARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FRANCO,FERRI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FILIPPO,FIANDROTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
PUBLIO,FIORI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FRANCESCO,FORTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
LUIGI,FOTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
HUBERT,FRASNELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
BALDASSARRE,FURNARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIOVANNI,GAITI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
CARLO,GALANTE GARRONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIORGIO,GANGI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ALBERTO,GAROCCHIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ANDREA,GEREMICCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ALFONSO,GIANNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
TARCISIO,GITTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIOVANNI,GIUDICE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARIO,GIULIANO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIULIANO,GRADI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MICHELE,GRADUATA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
UGO,GRIPPO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARIO BRUNO,LAGANA',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIUSEPPE,LA GANGA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
LELIO,LAGORIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
CLAUDIO,LENOCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIUSEPPE,LEONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
LODOVICO,LIGATO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ROBERTO,LIOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FRANCESCO,LODA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ANTONINO,MACALUSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
RENATO,DELL'ANDRO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FRANCESCO,MACIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
DINO,MADAUDO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
VILLER,MANFREDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
CLAUDIO,MARTELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
UGO,MARTINAT,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ANTONIO,GUARRA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
CARLO,MEROLLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ADALBERTO,MINUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ANGELO,PICANO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
FLAMINIO,PICCOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ROLAND,RIZ,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIORGIO,RUFFOLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
VINCENZO,RUSSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
RINO,SERRI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
BRUNO,VISENTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIULIANO,ZOSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIUSEPPE ANTONIO,DAL MASO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ROBERTO,CICCIOMESSERE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MASSIMO,ABBATANGELO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIANCARLO,ABETE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
SAVERIO,D'AQUINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GUIDO,ALBERINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
NATALE,AMODEO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
SALVATORE,ANDO',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIUSEPPE,ANDREOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
LINO,ARMELLIN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
VITALE,ARTESE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIUSEPPE,ASTONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIACOMO SEBASTIANO,AUGELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
NELLO,BALESTRACCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
PIERO ANGELO,BALZARDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
FRANCO,BASSANINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIULIO,BELLINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ANTONIO,BERNARDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIANCARLO,BINELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ALFREDO,BIONDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
TOMMASO,BISAGNO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
FELICE,BORGOGLIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ITALO,BRICCOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
FRANCESCO,BRUNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
PAOLO,CACCIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
LUCA,CAFIERO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
VASCO,CALONACI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MARIO,CASALINUOVO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
CARLO,CASINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ENEA,CERQUETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
CARMELO,CONTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
FELICE,CONTU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
SILVANO,COSTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MARCELLO,CRIVELLINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIOVANNI,CUOJATI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ROCCO,CURCIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MARIO,DAL CASTELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIUSEPPE,DEGENNARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
PARIS,DELL'UNTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ARNALDO,DI GIOVANNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ENRICO,ERMELLI CUPELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ORLANDO,FABBRI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
LUCIANO,FARAGUTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIORGIO,FERRARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
FRANCO,FERRI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
FILIPPO,FIANDROTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
PUBLIO,FIORI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
FRANCESCO,FORTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
LUIGI,FOTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIORGIO,GANGI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ALBERTO,GAROCCHIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ANDREA,GEREMICCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ALFONSO,GIANNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
TARCISIO,GITTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIULIANO,GRADI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MICHELE,GRADUATA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
UGO,GRIPPO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MARIO BRUNO,LAGANA',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIUSEPPE,LA GANGA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
LELIO,LAGORIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
CLAUDIO,LENOCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIUSEPPE,LEONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
LODOVICO,LIGATO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
FRANCESCO,LODA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ANTONINO,MACALUSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
RENATO,DELL'ANDRO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
FRANCESCO,MACIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
DINO,MADAUDO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
VILLER,MANFREDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
CLAUDIO,MARTELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
CARLO,MEROLLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
ADALBERTO,MINUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
FLAMINIO,PICCOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VINCENZO,RUSSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GIULIANO,ZOSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
ROBERTO,CICCIOMESSERE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
MASSIMO,ABBATANGELO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
FABRIZIO,ABBATE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GIANCARLO,ABETE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
SAVERIO,D'AQUINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GUIDO,ALBERINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
NATALE,AMODEO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
SALVATORE,ANDO',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GIUSEPPE,ANDREOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
LINO,ARMELLIN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VITALE,ARTESE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GIUSEPPE,ASTONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GIACOMO SEBASTIANO,AUGELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
PAOLO,BABBINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
NELLO,BALESTRACCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
PIERO ANGELO,BALZARDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
FRANCO,BASSANINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GIANCARLO,BINELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
ALFREDO,BIONDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
TOMMASO,BISAGNO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
FELICE,BORGOGLIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
FRANCESCO,BRUNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
PAOLO,CACCIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
CARLO,CASINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
CARMELO,CONTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
FELICE,CONTU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
SILVANO,COSTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
MARIO,DAL CASTELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GIUSEPPE,DEGENNARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
PARIS,DELL'UNTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
ENRICO,ERMELLI CUPELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
LUCIANO,FARAGUTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
FILIPPO,FIANDROTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
PUBLIO,FIORI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
LUIGI,FOTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GIORGIO,GANGI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
ANDREA,GEREMICCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
TARCISIO,GITTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
UGO,GRIPPO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GIUSEPPE,LA GANGA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
LELIO,LAGORIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
CLAUDIO,LENOCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GIUSEPPE,LEONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
ANTONINO,MACALUSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
DINO,MADAUDO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VILLER,MANFREDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
CLAUDIO,MARTELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
UGO,MARTINAT,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
ALDO,GREGORELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
MARCELLO,STEFANINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GAETANO,ZANOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
BENIAMINO,DE MARIA,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
RICCARDO,RAVAGNAN,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
AGOSTINO,NOVELLA,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
