persona,nome,cognome,gender
http://dati.camera.it/ocd/persona.rdf/p13230,ALCIDE,DE GASPERI,male
http://dati.camera.it/ocd/persona.rdf/p13240,PIETRO,GERMANI,male
http://dati.camera.it/ocd/persona.rdf/p13250,CELESTE CARLO,NEGARVILLE,male
http://dati.camera.it/ocd/persona.rdf/p13260,ENRICO,TOSI,male
http://dati.camera.it/ocd/persona.rdf/p13270,RICCARDO,FERRARI,male
http://dati.camera.it/ocd/persona.rdf/p13280,MICHELE ENRICO,MAROTTA,male
http://dati.camera.it/ocd/persona.rdf/p13290,GINO,BELTRAME,male
http://dati.camera.it/ocd/persona.rdf/p13300,VITTORIO,GHIDETTI,male
http://dati.camera.it/ocd/persona.rdf/p13320,MARIO,RICCIARDI,male
http://dati.camera.it/ocd/persona.rdf/p13330,VITTORIO,BOSCO LUCARELLI,male
http://dati.camera.it/ocd/persona.rdf/p13340,ANTONINO,DANTE,male
http://dati.camera.it/ocd/persona.rdf/p13360,LUIGI,ALLEGATO,male
http://dati.camera.it/ocd/persona.rdf/p13380,BIAGIO,ANDO',male
http://dati.camera.it/ocd/persona.rdf/p13390,PASQUALE,CORTESE,male
http://dati.camera.it/ocd/persona.rdf/p13400,LUIGI,MORELLI,male
http://dati.camera.it/ocd/persona.rdf/p1340,GIULIO,CARADONNA,male
http://dati.camera.it/ocd/persona.rdf/p13410,MARIO,ALICATA,male
http://dati.camera.it/ocd/persona.rdf/p13420,DOMENICO,SPOLETI,male
http://dati.camera.it/ocd/persona.rdf/p13430,GAETANO,MARTINO,male
http://dati.camera.it/ocd/persona.rdf/p13480,CORRADO,TERRANOVA,male
http://dati.camera.it/ocd/persona.rdf/p13500,PAOLO ALFONSO,FARINET,male
http://dati.camera.it/ocd/persona.rdf/p13510,GIOVANNI,CARTIA,male
http://dati.camera.it/ocd/persona.rdf/p13520,GIOVANNI,TONETTI,male
http://dati.camera.it/ocd/persona.rdf/p13530,TEODORO,BUBBIO,male
http://dati.camera.it/ocd/persona.rdf/p13540,ANTONIO LUIGI,LOMBARDINI,male
http://dati.camera.it/ocd/persona.rdf/p13560,FEDERICO,TORRETTA,male
http://dati.camera.it/ocd/persona.rdf/p13570,RAFFAELE,RECCA,male
http://dati.camera.it/ocd/persona.rdf/p13580,MICHELE,SALA,male
http://dati.camera.it/ocd/persona.rdf/p13590,MARIO,CEVOLOTTO,male
http://dati.camera.it/ocd/persona.rdf/p13600,ATTILIO,SALVATORE,male
http://dati.camera.it/ocd/persona.rdf/p13620,FRANCESCO,SAIJA,male
http://dati.camera.it/ocd/persona.rdf/p13640,EMANUELE,GUERRIERI,male
http://dati.camera.it/ocd/persona.rdf/p13670,GIOVANNI BATTISTA,PERA,male
http://dati.camera.it/ocd/persona.rdf/p13680,MICHELE,VALENTI,male
http://dati.camera.it/ocd/persona.rdf/p1370,ANTONIO,CARIGLIA,male
http://dati.camera.it/ocd/persona.rdf/p13720,FAUSTO,PECORARI,male
http://dati.camera.it/ocd/persona.rdf/p13740,FELICE,PLATONE,male
http://dati.camera.it/ocd/persona.rdf/p13770,PIETRO,MENTASTI,male
http://dati.camera.it/ocd/persona.rdf/p13780,ENRICO,MEDI,male
http://dati.camera.it/ocd/persona.rdf/p13790,ANTONIO,FERRARESE,male
http://dati.camera.it/ocd/persona.rdf/p13800,BRUNO,CASTELLARIN,male
http://dati.camera.it/ocd/persona.rdf/p1380,GIUSEPPE,CAROLI,male
http://dati.camera.it/ocd/persona.rdf/p13820,CARLO,REPOSSI,male
http://dati.camera.it/ocd/persona.rdf/p13830,GIOVANNI,TANASCO,male
http://dati.camera.it/ocd/persona.rdf/p13840,GIORDANO,PRATOLONGO,male
http://dati.camera.it/ocd/persona.rdf/p13900,GIUSEPPE,DOZZA,male
http://dati.camera.it/ocd/persona.rdf/p13910,RODOLFO,VICENTINI,male
http://dati.camera.it/ocd/persona.rdf/p13930,TOMMASO,LEONETTI,male
http://dati.camera.it/ocd/persona.rdf/p13950,DOMENICO,LARUSSA,male
http://dati.camera.it/ocd/persona.rdf/p13990,DOMENICO,CIUFOLI,male
http://dati.camera.it/ocd/persona.rdf/p14000,CHIAFFREDO,BELLIARDI,male
http://dati.camera.it/ocd/persona.rdf/p14030,STELLIO,LOZZA,male
http://dati.camera.it/ocd/persona.rdf/p14040,EDOARDO,CLERICI,male
http://dati.camera.it/ocd/persona.rdf/p14060,ANTONIO,GUARIENTO,male
http://dati.camera.it/ocd/persona.rdf/p14080,VALDO,FUSI,male
http://dati.camera.it/ocd/persona.rdf/p140,GIORGIO,ALMIRANTE,male
http://dati.camera.it/ocd/persona.rdf/p13370,CARLO,PETRONE,male
http://dati.camera.it/ocd/persona.rdf/p1200,FRANCO,BUSETTO,male
http://dati.camera.it/ocd/persona.rdf/p12040,ALDO,MAINA,male
http://dati.camera.it/ocd/persona.rdf/p120,PIERGIORGIO,ALLERA,male
http://dati.camera.it/ocd/persona.rdf/p1210,ANTONINO GIUSEPPE,BUTTAFUOCO,male
http://dati.camera.it/ocd/persona.rdf/p12170,NICOLA,CARIOTA FERRARA,male
http://dati.camera.it/ocd/persona.rdf/p12200,SALVATORE,COTTONI,male
http://dati.camera.it/ocd/persona.rdf/p12250,GIOVAMBATTISTA,FANALES,male
http://dati.camera.it/ocd/persona.rdf/p12270,ALBERTO,GUIDI,male
http://dati.camera.it/ocd/persona.rdf/p1230,GIOVANNI,BUZZONI,male
http://dati.camera.it/ocd/persona.rdf/p12310,SALVATORE,SANFILIPPO,male
http://dati.camera.it/ocd/persona.rdf/p12380,GIOVANNI,DE LORENZO,male
http://dati.camera.it/ocd/persona.rdf/p12400,NARCISO,SCIOLIS,male
http://dati.camera.it/ocd/persona.rdf/p1240,PAOLO,CABRAS,male
http://dati.camera.it/ocd/persona.rdf/p12460,ALFREDO,DE POLZER,male
http://dati.camera.it/ocd/persona.rdf/p12550,GIUSEPPE,TERRAGNI,male
http://dati.camera.it/ocd/persona.rdf/p12580,MANLIO LIVIO,CASSANDRO,male
http://dati.camera.it/ocd/persona.rdf/p1260,LUIGI,CAIAZZA,male
http://dati.camera.it/ocd/persona.rdf/p12630,VINCENZO,GAGLIARDI,male
http://dati.camera.it/ocd/persona.rdf/p12680,NATALE,DI PIAZZA,male
http://dati.camera.it/ocd/persona.rdf/p12720,MARIO,OTTIERI,male
http://dati.camera.it/ocd/persona.rdf/p12730,RICCARDO,FABBRI,male
http://dati.camera.it/ocd/persona.rdf/p12770,NICOLA,FASANO,male
http://dati.camera.it/ocd/persona.rdf/p1280,ANTONIO,CALDORO,male
http://dati.camera.it/ocd/persona.rdf/p12820,NICOLA,PISTELLI,male
http://dati.camera.it/ocd/persona.rdf/p12830,GIOACCHINO,LAURO,male
http://dati.camera.it/ocd/persona.rdf/p12880,GIOVANNI,ARENELLA,male
http://dati.camera.it/ocd/persona.rdf/p1290,VITTORIO,CALVETTI,male
http://dati.camera.it/ocd/persona.rdf/p12920,VITTORIO,ZINCONE,male
http://dati.camera.it/ocd/persona.rdf/p12950,GIULIO,GOEHRING,male
http://dati.camera.it/ocd/persona.rdf/p12960,ROBERTO,MARMUGI,male
http://dati.camera.it/ocd/persona.rdf/p1300,ANTONIO ENRICO,CANEPA,male
http://dati.camera.it/ocd/persona.rdf/p1310,ALESSANDRO,CANESTRARI,male
http://dati.camera.it/ocd/persona.rdf/p13140,SERGIO,MORGANA,male
http://dati.camera.it/ocd/persona.rdf/p13200,FRANCESCO,FERRARI,male
http://dati.camera.it/ocd/persona.rdf/p13220,RAFFAELE,LEONE,male
http://dati.camera.it/ocd/persona.rdf/p1330,MICHELE,CAPRA,male
http://dati.camera.it/ocd/persona.rdf/p13310,GIOVANNI ORESTE,VILLA,male
http://dati.camera.it/ocd/persona.rdf/p13350,GIULIANO,DE LAURENTIIS,male
http://dati.camera.it/ocd/persona.rdf/p13460,ALFREDO,CUCCO,male
http://dati.camera.it/ocd/persona.rdf/p13470,FRANCESCO,TAORMINA,male
http://dati.camera.it/ocd/persona.rdf/p13490,FILIPPO,ANFUSO,male
http://dati.camera.it/ocd/persona.rdf/p1350,UMBERTO,CARDIA,male
http://dati.camera.it/ocd/persona.rdf/p13550,NICOLA,GALDO,male
http://dati.camera.it/ocd/persona.rdf/p1360,EGIDIO,CARENINI,male
http://dati.camera.it/ocd/persona.rdf/p13610,CESARE,DEGLI OCCHI,male
http://dati.camera.it/ocd/persona.rdf/p13630,GUIDO,MERIZZI,male
http://dati.camera.it/ocd/persona.rdf/p13650,LUCIANO,ROMAGNOLI,male
http://dati.camera.it/ocd/persona.rdf/p13660,UMBERTO,ZURLINI,male
http://dati.camera.it/ocd/persona.rdf/p13690,MAURO SILVANO,LOMBARDI,male
http://dati.camera.it/ocd/persona.rdf/p13700,ALBERTO MARIO,CAROCCI,male
http://dati.camera.it/ocd/persona.rdf/p13710,LUIGI,CASTAGNO,male
http://dati.camera.it/ocd/persona.rdf/p13730,MARIO,JANNELLI,male
http://dati.camera.it/ocd/persona.rdf/p13750,GENNARO,VILLELLI,male
http://dati.camera.it/ocd/persona.rdf/p13810,LUIGI,ZANONI,male
http://dati.camera.it/ocd/persona.rdf/p13860,CARLO,OLMINI,male
http://dati.camera.it/ocd/persona.rdf/p13870,AMEDEO,RUBEO,male
http://dati.camera.it/ocd/persona.rdf/p13880,PAOLO,ANGELINO,male
http://dati.camera.it/ocd/persona.rdf/p13890,ANTONIO,BERARDI,male
http://dati.camera.it/ocd/persona.rdf/p1390,GIUSEPPE,CARRA',male
http://dati.camera.it/ocd/persona.rdf/p13920,ANTONIO,BODRITO,male
http://dati.camera.it/ocd/persona.rdf/p13940,ANTONIO,ZOBOLI,male
http://dati.camera.it/ocd/persona.rdf/p13960,BRUNO,ROMANO,male
http://dati.camera.it/ocd/persona.rdf/p13970,ANTONIO,MESSENI NEMAGNA,male
http://dati.camera.it/ocd/persona.rdf/p13980,GIUSEPPE,BALASSO,male
http://dati.camera.it/ocd/persona.rdf/p1400,ALESSANDRO,CARRI,male
http://dati.camera.it/ocd/persona.rdf/p14010,ACHILLE,CRUCIANI,male
http://dati.camera.it/ocd/persona.rdf/p14020,VIRGILIO,FERRARI,male
http://dati.camera.it/ocd/persona.rdf/p14050,ENZO,POLI,male
http://dati.camera.it/ocd/persona.rdf/p14090,LUDOVICO,ANGELINI,male
http://dati.camera.it/ocd/persona.rdf/p14100,ALFREDO,CROCCO,male
http://dati.camera.it/ocd/persona.rdf/p1410,GIANUARIO,CARTA,male
http://dati.camera.it/ocd/persona.rdf/p14110,GIULIO,MONTELATICI,male
http://dati.camera.it/ocd/persona.rdf/p14120,LUIGI,GRASSI,male
http://dati.camera.it/ocd/persona.rdf/p14130,GIULIO,COLI,male
http://dati.camera.it/ocd/persona.rdf/p14140,PALMIRO,TOGLIATTI,male
http://dati.camera.it/ocd/persona.rdf/p14150,FRANCESCO,VERGA,male
http://dati.camera.it/ocd/persona.rdf/p14160,GIACOMO,CALANDRONE,male
http://dati.camera.it/ocd/persona.rdf/p14170,ROMOLO,DIECIDUE,male
http://dati.camera.it/ocd/persona.rdf/p14180,ROBERTO,CANTALUPO,male
http://dati.camera.it/ocd/persona.rdf/p14190,ALESSANDRO,GATTA,male
http://dati.camera.it/ocd/persona.rdf/p14200,GIANFRANCO,ROCELLI,male
http://dati.camera.it/ocd/persona.rdf/p1420,ANTONIO,CARUSO,male
http://dati.camera.it/ocd/persona.rdf/p14210,BENEDETTO,DEL CASTILLO,male
http://dati.camera.it/ocd/persona.rdf/p14220,DOMENICO,MEZZADRA,male
http://dati.camera.it/ocd/persona.rdf/p14230,LUIGI,PINTOR,male
http://dati.camera.it/ocd/persona.rdf/p14240,ARNALDO,ZUCCHINI,male
http://dati.camera.it/ocd/persona.rdf/p14250,GERARDO,BRUNI,male
http://dati.camera.it/ocd/persona.rdf/p14260,RAFFAELE,DE GRADA,male
http://dati.camera.it/ocd/persona.rdf/p14270,RENATO,BASTIANELLI,male
http://dati.camera.it/ocd/persona.rdf/p14310,UGO,BARTESAGHI,male
http://dati.camera.it/ocd/persona.rdf/p14330,AMBROGIO,VIALE,male
http://dati.camera.it/ocd/persona.rdf/p14350,GENNARO,MICELI,male
http://dati.camera.it/ocd/persona.rdf/p14360,FRANCESCO,RESTIVO,male
http://dati.camera.it/ocd/persona.rdf/p14370,FALCO,ACCAME,male
http://dati.camera.it/ocd/persona.rdf/p14380,NICOLA,ADAMO,male
http://dati.camera.it/ocd/persona.rdf/p14400,GUIDO,ALBORGHETTI,male
http://dati.camera.it/ocd/persona.rdf/p14410,FRANCESCO ,ALICI,male
http://dati.camera.it/ocd/persona.rdf/p14420,ABDON,ALINOVI,male
http://dati.camera.it/ocd/persona.rdf/p14430,PAOLO,ALLEGRA,male
http://dati.camera.it/ocd/persona.rdf/p14440,GIOVANNI,AMABILE,male
http://dati.camera.it/ocd/persona.rdf/p14450,DOMENICO,AMALFITANO,male
http://dati.camera.it/ocd/persona.rdf/p14460,GIUSEPPE,AMARANTE,male
http://dati.camera.it/ocd/persona.rdf/p14470,FRANCO,AMBROGIO,male
http://dati.camera.it/ocd/persona.rdf/p14480,ALFONSO,AMBROSINO,male
http://dati.camera.it/ocd/persona.rdf/p14490,CESARE,AMICI,male
http://dati.camera.it/ocd/persona.rdf/p14500,GAETANO,ANGIUS,male
http://dati.camera.it/ocd/persona.rdf/p1450,ANGELO,CASTELLI,male
http://dati.camera.it/ocd/persona.rdf/p14510,ALDO,ANIASI,male
http://dati.camera.it/ocd/persona.rdf/p14520,VARESE,ANTONI,male
http://dati.camera.it/ocd/persona.rdf/p14530,GAETANO,ARFE',male
http://dati.camera.it/ocd/persona.rdf/p14540,ANGELO,ARMELLA,male
http://dati.camera.it/ocd/persona.rdf/p14550,MARIO,ARNONE,male
http://dati.camera.it/ocd/persona.rdf/p14560,AIMONE,BALBO DI VINADIO,male
http://dati.camera.it/ocd/persona.rdf/p14570,MORENO,BAMBI,male
http://dati.camera.it/ocd/persona.rdf/p14580,ARNALDO,BARACETTI,male
http://dati.camera.it/ocd/persona.rdf/p14600,AUGUSTO ANTONIO,BARBERA,male
http://dati.camera.it/ocd/persona.rdf/p1460,ALBERTINO,CASTELLUCCI,male
http://dati.camera.it/ocd/persona.rdf/p14610,ENZO,BARTOCCI,male
http://dati.camera.it/ocd/persona.rdf/p14620,PIERO,BASSETTI,male
http://dati.camera.it/ocd/persona.rdf/p14630,ERIASE,BELARDI,male
http://dati.camera.it/ocd/persona.rdf/p14640,ANTONIO,BELLOCCHIO,male
http://dati.camera.it/ocd/persona.rdf/p14650,VINICIO,BERNARDINI,male
http://dati.camera.it/ocd/persona.rdf/p14690,FAUSTO,BOCCHI,male
http://dati.camera.it/ocd/persona.rdf/p14700,MARIO,BOLOGNARI,male
http://dati.camera.it/ocd/persona.rdf/p14720,ANDREA,BORRI,male
http://dati.camera.it/ocd/persona.rdf/p14730,ANDREA,BORRUSO,male
http://dati.camera.it/ocd/persona.rdf/p14770,BENIAMINO,BROCCA,male
http://dati.camera.it/ocd/persona.rdf/p14780,PAOLO PIETRO,BROCCOLI,male
http://dati.camera.it/ocd/persona.rdf/p14790,ANTONINO,BRUSCA,male
http://dati.camera.it/ocd/persona.rdf/p1480,NICOLA,CATALDO,male
http://dati.camera.it/ocd/persona.rdf/p14810,MASSIMO,CACCIARI,male
http://dati.camera.it/ocd/persona.rdf/p14820,ARMANDO,CALAMINICI,male
http://dati.camera.it/ocd/persona.rdf/p14830,GIOVANNI,CALICE,male
http://dati.camera.it/ocd/persona.rdf/p14840,MARIO,CAMPAGNOLI,male
http://dati.camera.it/ocd/persona.rdf/p14850,GIANCARLO,CANTELMI,male
http://dati.camera.it/ocd/persona.rdf/p14860,LEO,CANULLO,male
http://dati.camera.it/ocd/persona.rdf/p14870,LORENZO,CAPPELLI,male
http://dati.camera.it/ocd/persona.rdf/p14880,GUIDO,CAPPELLONI,male
http://dati.camera.it/ocd/persona.rdf/p14890,NICOLA,CAPRIA,male
http://dati.camera.it/ocd/persona.rdf/p14900,GUIDO,CARANDINI,male
http://dati.camera.it/ocd/persona.rdf/p1490,FRANCESCO,CATANZARITI,male
http://dati.camera.it/ocd/persona.rdf/p14910,RODOLFO,CARELLI,male
http://dati.camera.it/ocd/persona.rdf/p14920,GIOVANNI BATTISTA,CARLASSARA,male
http://dati.camera.it/ocd/persona.rdf/p14940,NATALE,CARLOTTO,male
http://dati.camera.it/ocd/persona.rdf/p14950,PIETRO,CARMENO,male
http://dati.camera.it/ocd/persona.rdf/p14960,IGNAZIO,CARUSO,male
http://dati.camera.it/ocd/persona.rdf/p14980,GIORGIO,CASALINO,male
http://dati.camera.it/ocd/persona.rdf/p14990,FRANCESCO,CASATI,male
http://dati.camera.it/ocd/persona.rdf/p1500,VITTORE,CATELLA,male
http://dati.camera.it/ocd/persona.rdf/p15010,GIUSEPPE,CASTOLDI,male
http://dati.camera.it/ocd/persona.rdf/p15030,BENITO,CAZORA,male
http://dati.camera.it/ocd/persona.rdf/p15040,ALBERTO,CECCHI,male
http://dati.camera.it/ocd/persona.rdf/p15050,ADRIANO,CERQUETTI,male
http://dati.camera.it/ocd/persona.rdf/p15060,GIANLUCA,CERRINA FERONI,male
http://dati.camera.it/ocd/persona.rdf/p15070,LEONARDO,CIANNAMEA,male
http://dati.camera.it/ocd/persona.rdf/p15080,FABRIZIO,CICCHITTO,male
http://dati.camera.it/ocd/persona.rdf/p15090,LORENZO,CIRASINO,male
http://dati.camera.it/ocd/persona.rdf/p150,FORTUNATO,ALOI,male
http://dati.camera.it/ocd/persona.rdf/p15100,PAOLO,CIRINO POMICINO,male
http://dati.camera.it/ocd/persona.rdf/p1510,FRANCESCO,CATTANEI,male
http://dati.camera.it/ocd/persona.rdf/p15110,SEVERINO,CITARISTI,male
http://dati.camera.it/ocd/persona.rdf/p15120,EZIO,CITTERIO,male
http://dati.camera.it/ocd/persona.rdf/p15150,GIULIO,COLOMBA,male
http://dati.camera.it/ocd/persona.rdf/p15160,FLAVIO,COLONNA,male
http://dati.camera.it/ocd/persona.rdf/p15170,GIOVANNI BATTISTA,COLURCIO,male
http://dati.camera.it/ocd/persona.rdf/p15190,ANTONIO,CONTE,male
http://dati.camera.it/ocd/persona.rdf/p15200,PIETRO,CONTI,male
http://dati.camera.it/ocd/persona.rdf/p15210,SALVATORE,CORALLO,male
http://dati.camera.it/ocd/persona.rdf/p15250,RAFFAELE,COSTA,male
http://dati.camera.it/ocd/persona.rdf/p15270,ANGELO GAETANO,CRESCO,male
http://dati.camera.it/ocd/persona.rdf/p1530,STEFANO,CAVALIERE,male
http://dati.camera.it/ocd/persona.rdf/p15310,CLELIO,DARIDA,male
http://dati.camera.it/ocd/persona.rdf/p15370,OLINDO,DEL DONNO,male
http://dati.camera.it/ocd/persona.rdf/p15390,GIANNI,DE MICHELIS,male
http://dati.camera.it/ocd/persona.rdf/p1540,GUIDO,CECCHERINI,male
http://dati.camera.it/ocd/persona.rdf/p15480,MARTE,FERRARI,male
http://dati.camera.it/ocd/persona.rdf/p1550,SERGIO,CERAVOLO,male
http://dati.camera.it/ocd/persona.rdf/p15510,GIUSEPPE,FORNASARI,male
http://dati.camera.it/ocd/persona.rdf/p15580,VINCENZO,GATTO,male
http://dati.camera.it/ocd/persona.rdf/p15600,FRANCESCO,GIULIARI,male
http://dati.camera.it/ocd/persona.rdf/p1560,BENITO,CERRA,male
http://dati.camera.it/ocd/persona.rdf/p1570,CARLO,CERRI,male
http://dati.camera.it/ocd/persona.rdf/p15740,SILVANO,LABRIOLA,male
http://dati.camera.it/ocd/persona.rdf/p15750,PASQUALE,LAMORTE,male
http://dati.camera.it/ocd/persona.rdf/p15760,GIROLAMO,LA PENNA,male
http://dati.camera.it/ocd/persona.rdf/p15790,PINO,LECCISI,male
http://dati.camera.it/ocd/persona.rdf/p1580,PIETRO,CERULLO,male
http://dati.camera.it/ocd/persona.rdf/p15830,ANTONINO,LOMBARDO,male
http://dati.camera.it/ocd/persona.rdf/p15840,PIETRO,LONGO,male
http://dati.camera.it/ocd/persona.rdf/p15850,GIUSEPPE,LUCCHESI,male
http://dati.camera.it/ocd/persona.rdf/p15870,GIORGIO,MACCIOTTA,male
http://dati.camera.it/ocd/persona.rdf/p15880,LUCIO,MAGRI,male
http://dati.camera.it/ocd/persona.rdf/p15890,PIERGIOVANNI,MALVESTIO,male
http://dati.camera.it/ocd/persona.rdf/p1590,VITTORIO,CERVONE,male
http://dati.camera.it/ocd/persona.rdf/p15910,MANFREDO,MANFREDI,male
http://dati.camera.it/ocd/persona.rdf/p15920,CALOGERO,MANNINO,male
http://dati.camera.it/ocd/persona.rdf/p15990,MARIO,MARTINELLI,male
http://dati.camera.it/ocd/persona.rdf/p1600,GINO,CESARONI,male
http://dati.camera.it/ocd/persona.rdf/p16050,MARIO CLEMENTE,MASTELLA,male
http://dati.camera.it/ocd/persona.rdf/p15220,MARINO,CORDER,male
http://dati.camera.it/ocd/persona.rdf/p15240,SILVERIO,CORVISIERI,male
http://dati.camera.it/ocd/persona.rdf/p15260,MARIO,CRAVEDI,male
http://dati.camera.it/ocd/persona.rdf/p15290,EMO,DANESI,male
http://dati.camera.it/ocd/persona.rdf/p15300,FRANCESCO,DA PRATO,male
http://dati.camera.it/ocd/persona.rdf/p15320,PAOLO,DE CARO,male
http://dati.camera.it/ocd/persona.rdf/p15330,MASSIMO,DE CAROLIS,male
http://dati.camera.it/ocd/persona.rdf/p15350,VINCENZO,DE COSMO,male
http://dati.camera.it/ocd/persona.rdf/p15360,MICHELE,DE GREGORIO,male
http://dati.camera.it/ocd/persona.rdf/p15380,GIOVANNI,DEL RIO,male
http://dati.camera.it/ocd/persona.rdf/p15400,MAZARINO MARCO,DE PETRO,male
http://dati.camera.it/ocd/persona.rdf/p15410,ALFREDO,DE POI,male
http://dati.camera.it/ocd/persona.rdf/p15420,ADOLFO,FACCHINI,male
http://dati.camera.it/ocd/persona.rdf/p15440,GIOVANNI,FANTACI,male
http://dati.camera.it/ocd/persona.rdf/p15450,GUIDO,FANTI,male
http://dati.camera.it/ocd/persona.rdf/p15460,CAMILLO,FEDERICO,male
http://dati.camera.it/ocd/persona.rdf/p15470,NEVIO,FELICETTI,male
http://dati.camera.it/ocd/persona.rdf/p15490,SILVESTRO ANDREINO,FERRARI,male
http://dati.camera.it/ocd/persona.rdf/p15500,COSTANTINO,FORMICA,male
http://dati.camera.it/ocd/persona.rdf/p15520,LUCIANO,FORNI,male
http://dati.camera.it/ocd/persona.rdf/p15530,SALVATORE,FORTE,male
http://dati.camera.it/ocd/persona.rdf/p15540,GIUSEPPE,FORTUNATO,male
http://dati.camera.it/ocd/persona.rdf/p15550,HUGO,GAMPER,male
http://dati.camera.it/ocd/persona.rdf/p15560,RAFFAELE,GARZIA,male
http://dati.camera.it/ocd/persona.rdf/p15570,NATALINO,GATTI,male
http://dati.camera.it/ocd/persona.rdf/p15610,RAFFAELE GIUSEPPE CARMELO,GIURA LONGO,male
http://dati.camera.it/ocd/persona.rdf/p15630,MASSIMO,GORLA,male
http://dati.camera.it/ocd/persona.rdf/p15640,NATALE,GOTTARDO,male
http://dati.camera.it/ocd/persona.rdf/p15660,LELIO,GRASSUCCI,male
http://dati.camera.it/ocd/persona.rdf/p15670,GENNARO,GUADAGNO,male
http://dati.camera.it/ocd/persona.rdf/p15680,ENRICO,GUALANDI,male
http://dati.camera.it/ocd/persona.rdf/p15690,NAZZARENO,GUASSO,male
http://dati.camera.it/ocd/persona.rdf/p15700,PAOLO,GUERRINI,male
http://dati.camera.it/ocd/persona.rdf/p15710,GUIDO,IANNI,male
http://dati.camera.it/ocd/persona.rdf/p15720,GIOVANCARLO,IOZZELLI,male
http://dati.camera.it/ocd/persona.rdf/p15730,BRUNO,KESSLER,male
http://dati.camera.it/ocd/persona.rdf/p15780,SALVATORE,LA ROCCA,male
http://dati.camera.it/ocd/persona.rdf/p15810,PIER GIORGIO,LICHERI,male
http://dati.camera.it/ocd/persona.rdf/p15860,FRANCESCO,LUSSIGNOLI,male
http://dati.camera.it/ocd/persona.rdf/p15900,GIUSEPPE,MANFREDI,male
http://dati.camera.it/ocd/persona.rdf/p15930,SALVATORE,MANNUZZU,male
http://dati.camera.it/ocd/persona.rdf/p15940,VIRGINIANGELO,MARABINI,male
http://dati.camera.it/ocd/persona.rdf/p15960,ANDREA,MARGHERI,male
http://dati.camera.it/ocd/persona.rdf/p15970,FIORENZO,MAROLI,male
http://dati.camera.it/ocd/persona.rdf/p15980,ALFREDO,MARRAFFINI,male
http://dati.camera.it/ocd/persona.rdf/p16000,LEOPOLDO ATTILIO,MARTINO,male
http://dati.camera.it/ocd/persona.rdf/p16010,GIUSEPPE,MARTON,male
http://dati.camera.it/ocd/persona.rdf/p16020,FRANCESCO,MARTORELLI,male
http://dati.camera.it/ocd/persona.rdf/p16040,VITILIO,MASIELLO,male
http://dati.camera.it/ocd/persona.rdf/p16060,ANTONIO,MATARRESE,male
http://dati.camera.it/ocd/persona.rdf/p16080,MAURO,MELLINI,male
http://dati.camera.it/ocd/persona.rdf/p1610,ALDO,CETRULLO,male
http://dati.camera.it/ocd/persona.rdf/p16210,AMLETO,MONSELLATO,male
http://dati.camera.it/ocd/persona.rdf/p16280,VITO,NAPOLI,male
http://dati.camera.it/ocd/persona.rdf/p16310,ACHILLE,OCCHETTO,male
http://dati.camera.it/ocd/persona.rdf/p16350,BRUNO,ORSINI,male
http://dati.camera.it/ocd/persona.rdf/p16400,GIACINTO,PANNELLA,male
http://dati.camera.it/ocd/persona.rdf/p16430,GIANMARIO,PELLIZZARI,male
http://dati.camera.it/ocd/persona.rdf/p16470,COSTANTE,PORTATADINO,male
http://dati.camera.it/ocd/persona.rdf/p16540,ELIO,QUERCIOLI,male
http://dati.camera.it/ocd/persona.rdf/p16620,LUIGI,ROSSI DI MONTELERA,male
http://dati.camera.it/ocd/persona.rdf/p16640,ANTONIO,RUBBI,male
http://dati.camera.it/ocd/persona.rdf/p16650,EMILIO,RUBBI,male
http://dati.camera.it/ocd/persona.rdf/p16660,GASPARE,SALADINO,male
http://dati.camera.it/ocd/persona.rdf/p16670,GIOSUE',SALOMONE,male
http://dati.camera.it/ocd/persona.rdf/p16690,NICOLAMARIA,SANESE,male
http://dati.camera.it/ocd/persona.rdf/p16750,MARTINO,SCOVACRICCHI,male
http://dati.camera.it/ocd/persona.rdf/p16760,MARIOTTO GIOVANNI BATTISTA,SEGNI,male
http://dati.camera.it/ocd/persona.rdf/p16780,GIULIANO,SILVESTRI,male
http://dati.camera.it/ocd/persona.rdf/p1680,ALBERTO,CIAMPAGLIA,male
http://dati.camera.it/ocd/persona.rdf/p16850,MARIO,TASSONE,male
http://dati.camera.it/ocd/persona.rdf/p16890,ANTONIO,TESTA,male
http://dati.camera.it/ocd/persona.rdf/p16900,ANGELO,TIRABOSCHI,male
http://dati.camera.it/ocd/persona.rdf/p1690,BARTOLOMEO,CICCARDINI,male
http://dati.camera.it/ocd/persona.rdf/p16970,MARIO,USELLINI,male
http://dati.camera.it/ocd/persona.rdf/p1700,MARIO,CIRILLO,male
http://dati.camera.it/ocd/persona.rdf/p17020,CARLO,VIZZINI,male
http://dati.camera.it/ocd/persona.rdf/p17030,BRUNO,ZAMBON,male
http://dati.camera.it/ocd/persona.rdf/p17040,ANTONINO,ZANIBONI,male
http://dati.camera.it/ocd/persona.rdf/p17050,VALERIO,ZANONE,male
http://dati.camera.it/ocd/persona.rdf/p17060,GIOVANNI,ZARRO,male
http://dati.camera.it/ocd/persona.rdf/p170,RENATO,ALTISSIMO,male
http://dati.camera.it/ocd/persona.rdf/p17110,GIUSEPPE,ZUECH,male
http://dati.camera.it/ocd/persona.rdf/p17130,GIOVANNI,FERRARI,male
