Persona,gender,graduated
Libero_Della_Briotta,male,yes
Giuseppe_La_Ganga,male,yes
Lelio_Lagorio,male,yes
Claudio_Lenoci,male,yes
Giuseppe_Leone,male,yes
Antonino_Macaluso,male,yes
Renato_Dell'andro,male,yes
Claudio_Martelli,male,yes
Vincenzo_La_Russa,male,yes
Ferdinando_Marinelli,male,yes
Aldo_Masullo,male,yes
Francesco_Mazzola,male,yes
Giorgio_Ruffolo,male,yes
Giovanni_Spadolini,male,yes
Bruno_Visentini,male,yes
Giuseppe_Antonio_Dal_Maso,male,yes
Carlo_Aristide_Dal_Sasso,male,yes
Francesco_De_Cataldo,male,yes
Ennio_D'aniello,male,yes
Aldo_Ajello,male,yes
Alberto_Asor_Rosa,male,yes
Pietro_Barcellona,male,yes
Giovanni_Bettini,male,yes
Ilario_Bianco,male,yes
Sergio_De_Carneri,male,yes
Italo_Briccola,male,yes
Luca_Cafiero,male,yes
Giovanni_Caravita,male,yes
Mario_Casalinuovo,male,yes
Mario_Catalano,male,yes
Gianni_Cerioni,male,yes
Enea_Cerquetti,male,yes
Carlo_Chirico,male,yes
Marcello_Crivellini,male,yes
Rocco_Curcio,male,yes
Giorgio_Ferrari,male,yes
Franco_Ferri,male,yes
Francesco_Forte,male,yes
Hubert_Frasnelli,male,yes
Carlo_Galante_Garrone,male,yes
Alberto_Garocchio,male,yes
Giovanni_Giudice,male,yes
Mario_Bruno_Lagana',male,yes
Lodovico_Ligato,male,yes
Roberto_Liotti,male,yes
Francesco_Loda,male,yes
Francesco_Macis,male,yes
Ferruccio_De_Lorenzo,male,yes
Roberto_Palleschi,male,yes
Antonio_Parlato,male,yes
Antonio_Del_Pennino,male,yes
Renzo_Patria,male,yes
Damiano_Poti',male,yes
Beniamino_De_Maria,male,yes
Girolamo_Rallo,male,yes
Giuseppe_Reina,male,yes
Aldo_Rizzo,male,yes
Stefano_Rodota',male,yes
Alberto_Rossi,male,yes
Giuseppe_Russo,male,yes
Raffaele_Russo,male,yes
Maurizio_Sacconi,male,yes
Ernesto_De_Marzio,male,yes
Valdo_Spini,male,yes
Tomaso_Staiti_Di_Cuddia_Delle_Chiuse,male,yes
Egidio_Sterpa,male,yes
Domenico_Susi,male,yes
Gustavo_De_Meo,male,yes
Antonio_Tancredi,male,yes
Giuseppe_Tatarella,male,yes
Massimo_Teodori,male,yes
Luciano_Violante,male,yes
Michl_Ebner,male,yes
Famiano_Crucianelli,male,yes
Luigi_Ciriaco_De_Mita,male,yes
Giorgio_Annibale_Franceschini,male,yes
Giorgio_De_Sabbata,male,yes
Alberto_Alessi,male,yes
Francesco_Corleone,male,yes
Giuseppe_Calderisi,male,yes
Paolo_Antonio_Mario_Agostinacchio,male,yes
Egidio_Alagna,male,yes
Natalino_Di_Giannantonio,male,yes
Giuliano_Amato,male,yes
Beniamino_Andreatta,male,yes
Piero_Mario_Angelini,male,yes
Francesco_Auleta,male,yes
Luciano_Azzolini,male,yes
Francesco_Barbalace,male,yes
Paolo_Battistuzzi,male,yes
Luigi_Benevelli,male,yes
Giovanni_Carlo_Bianchini,male,yes
Andrea_Bonetti,male,yes
Francesco_Cafarelli,male,yes
Franco_Calamida,male,yes
Mario_Capanna,male,yes
Filippo_Caria,male,yes
Gaetano_Di_Leo,male,yes
Giovanni_Carrus,male,yes
Pier_Ferdinando_Casini,male,yes
Guglielmo_Castagnetti,male,yes
Mario_Chella,male,yes
Giovanni_Andreoni,male,yes
Graziano_Ciocia,male,yes
Gaetano_Di_Marino,male,yes
Giovanni_Cobellis,male,yes
Ottaviano_Colzi,male,yes
Hubert_Corsi,male,yes
Ferdinando_Di_Nardo,male,yes
Francesco_Curci,male,yes
Florindo_D'aimmo,male,yes
Michele_D'ambrosio,male,yes
Mario_D'acquisto,male,yes
Paolo_Del_Mese,male,yes
Francesco_De_Lorenzo,male,yes
Stefano_De_Luca,male,yes
Emilio_Mario_De_Rose,male,yes
Giulio_Di_Donato,male,yes
Pasquale_Diglio,male,yes
Giuseppe_Di_Vagno,male,yes
Gianfranco_Fini,male,yes
Filippo_Fiorino,male,yes
Salvatore_Formica,male,yes
Gianluigi_Melega,male,yes
Gustavo_Minervini,male,yes
Domenico_Napoletano,male,yes
Vittorio_Olcese,male,yes
Pierluigi_Onorato,male,yes
Aldo_Pastore,male,yes
Giuseppe_Pernice,male,yes
Raffaello_Rubino,male,yes
Edoardo_Sanguineti,male,yes
Alessandro_Scaiola,male,yes
Michele_Scozia,male,yes
Nicola_Trotta,male,yes
Antonio_Ventre,male,yes
Marcello_Zanfagna,male,yes
Cesare_Zappulli,male,yes
Pietro_Emilio_Antonio_Ichino,male,yes
Antonio_Carpino,male,yes
Giuseppe_Rippa,male,yes
Riccardo_Romano,male,yes
Roberto_Confalonieri,male,yes
Alfredo_Arpaia,male,yes
Ernesto_Di_Fresco,male,yes
Paolo_Caviglia,male,yes
Nino_Alberto_Arbasino,male,yes
Italo_Becchetti,male,yes
Vincenzo_Bianchi_Di_Lavagna,male,yes
Angelo_Bonfiglio,male,yes
Bruno_Bosco,male,yes
Fernando_Di_Giulio,male,yes
Emanuele_Cardinale,male,yes
Michele_Cifarelli,male,yes
Mario_Luigi_Columba,male,yes
Paolo_Correale,male,yes
Giorgio_Da_Mommio,male,yes
Carlo_Di_Re,male,yes
Giuseppe_Facchetti,male,yes
Giovanni_Forner,male,yes
Giuseppe_Galasso,male,yes
Gaetano_Gorgoni,male,yes
Luciano_Guerzoni,male,yes
Ugo_Intini,male,yes
Antonino_Drago,male,yes
Silvio_Lega,male,yes
Oreste_Lodigiani,male,yes
Angelo_Manna,male,yes
Fermo_Mino_Martinazzoli,male,yes
Biagio_Marzo,male,yes
Sergio_Mattarella,male,yes
Antonio_Mazzone,male,yes
Giorgio_Medri,male,yes
Salvatore_Meleleo,male,yes
Savino_Melillo,male,yes
Giovanni_Elkan,male,yes
Antonio_Mundo,male,yes
Renato_Nicolini,male,yes
Benedetto_Vincenzo_Nicotra,male,yes
Francesco_Nucara,male,yes
Ettore_Paganelli,male,yes
Antonio_Patuelli,male,yes
Gerolamo_Pellicano',male,yes
Edilio_Petrocelli,male,yes
Gabriele_Piermartini,male,yes
Gianpaolo_Pillitteri,male,yes
Matteo_Piredda,male,yes
Franco_Piro,male,yes
Danilo_Poggiolini,male,yes
Nicola_Quarta,male,yes
Renato_Ravasio,male,yes
Luciano_Rebulla,male,yes
Romeo_Ricciuti,male,yes
Domenico_Romano,male,yes
Giacomo_Rosini,male,yes
Francesco_Russo,male,yes
Gabriele_Salerno,male,yes
Salvatore_Sanfilippo,male,yes
Francesco_Sapio,male,yes
Giuseppe_Saretta,male,yes
Gastone_Savio,male,yes
Guglielmo_Scarlato,male,yes
Carlo_Senaldi,male,yes
Sergio_Soave,male,yes
Pietro_Soddu,male,yes
Vincenzo_Sorice,male,yes
Gianfranco_Spadaccia,male,yes
Lucio_Strumendo,male,yes
Gianni_Tamino,male,yes
Felice_Trabacchi,male,yes
Franco_Trappoli,male,yes
Giuseppe_Vacca,male,yes
Vincenzo_Alfonso_Visco,male,yes
Vincenzo_Viti,male,yes
Amedeo_Zampieri,male,yes
Renato_Zangheri,male,yes
Michele_Ciafardini,male,yes
Guido_Martino,male,yes
Lorenzo_Ciocci,male,yes
Gastone_Parigi,male,yes
Giuseppe_Demitry,male,yes
Sergio_Augusto_Stanzani_Ghedini,male,yes
Giancarlo_Galli,male,yes
Giuseppe_Abozzi,male,yes
Salvatore_Aldisio,male,yes
Ezio_Amadeo,male,yes
Mario_Ferrari_Aggradi,male,yes
Alessandro_Arcangeli,male,yes
Giuseppe_Bagnera,male,yes
Giorgio_Bardanzellu,male,yes
Carlo_Bertazzoni,male,yes
Virginio_Bertinelli,male,yes
Giambattista_Bosco_Lucarelli,male,yes
Giacomo_Brodolini,male,yes
Pietro_Bulloni,male,yes
Edmondo_Caccuri,male,yes
Piero_Calamandrei,male,yes
Pietro_Campilli,male,yes
Giuseppe_Cappi,male,yes
Benedetto_Carratelli,male,yes
Giuseppe_Castelli_Avolio,male,yes
Mauro_Ferri,male,yes
Luigi_Castiglione,male,yes
Antonio_Cavalli,male,yes
Francesco_Cerabona,male,yes
Roberto_Cessi,male,yes
Raffaele_Chiarolanza,male,yes
Antonio_Cifaldi,male,yes
Domenico_Coggiola,male,yes
Carlo_Colognatti,male,yes
Italo_Cornia,male,yes
Gastone_Costa,male,yes
Roberto_Cuzzaniti,male,yes
Raffaele_De_Caro,male,yes
Antonio_Alberti,male,yes
Ugo_Della_Seta,male,yes
Florestano_Di_Fausto,male,yes
Francesco_Maria_Dominedo',male,yes
Ezio_Donatini,male,yes
Giuseppe_Dossetti,male,yes
Domenico_Emanuelli,male,yes
Aldo_Fascetti,male,yes
Carlo_Fusaro,male,yes
Salvatore_Genova,male,yes
Antonino_Germana',male,yes
Luigi_Gioia,male,yes
Giovanni_Grottola,male,yes
Alberto_Manchinu,male,yes
Angelo_Mancuso,male,yes
Mario_Melis,male,yes
Mario_Monducci,male,yes
Nicola_Monfredi,male,yes
Giorgio_Nebbia,male,yes
Antonio_Negri,male,yes
Enzo_Erminero,male,yes
Pasquale_Perugini,male,yes
Lucio_Pisani,male,yes
Gianugo_Polesello,male,yes
Francesco_Fabbri,male,yes
Stefano_Rossattini,male,yes
Giovanni_Salatiello,male,yes
Renzo_Santini,male,yes
Salvatore_Fausto_Fagone,male,yes
Nicola_Scaglione,male,yes
Achille_Tramarin,male,yes
Carlo_Felici,male,yes
Luigi_Dino_Felisetti,male,yes
Tommaso_Alibrandi,male,yes
Antonio_De_Gregorio,male,yes
Alberto_Ferioli,male,yes
Mario_Pinna,male,yes
Bortolo_Mainardi,male,yes
Francesco_Quintavalla,male,yes
Aldo_Tenaglia,male,yes
Angiolo_Bandinelli,male,yes
Giampaolo_Fatale,male,yes
Andrea_Manna,male,yes
Enrico_Endrich,male,yes
Mario_Fioret,male,yes
Fulvio_Fabbri,male,yes
Aldo_Fedeli,male,yes
Domenico_Ferrara,male,yes
Emanuele_Ferraris,male,yes
Pietro_Ferreri,male,yes
Andrea_Finocchiaro_Aprile,male,yes
Gaetano_Fiorentino,male,yes
Giuseppe_Firrao,male,yes
Alberto_Fogagnolo,male,yes
Piero_Fornara,male,yes
Armando_Fresa,male,yes
Luigi_Camillo_Fumagalli,male,yes
Giuseppe_Fuschini,male,yes
Francesco_Geraci,male,yes
Giovanni_Ghirotti,male,yes
Guglielmo_Ghislandi,male,yes
Giuseppe_Giammarco,male,yes
Alberto_Giovannini,male,yes
Paolo_Greco,male,yes
Umberto_Grilli,male,yes
Otto_Guggenberg,male,yes
Pasquale_Improta,male,yes
Pasquale_Lagravinese,male,yes
Raffaele_Lettieri,male,yes
Girolamo_Li_Causi,male,yes
Arnaldo_Forlani,male,yes
Pietro_Lizier,male,yes
Mario_Longhena,male,yes
Gino_Macrelli,male,yes
Salvatore_Mannironi,male,yes
Achille_Marazza,male,yes
Concetto_Marchesi,male,yes
Pasquale_Marconi,male,yes
Francesco_Marinaro,male,yes
Achille_Marzarotto,male,yes
Gesumino_Mastino,male,yes
Ottavio_Mastrojanni,male,yes
Giuseppe_Micheli,male,yes
Giuseppe_Emanuele_Modigliani,male,yes
Francesco_Musotto,male,yes
Franco_Foschi,male,yes
Virgilio_Nasi,male,yes
Raffaele_Numeroso,male,yes
Camillo_Orlando,male,yes
Carlo_Fracanzani,male,yes
Achille_Pellizzari,male,yes
Tomaso_Perassi,male,yes
Bruno_Fracchia,male,yes
Giovanni_Ponti,male,yes
Renato_Puoti,male,yes
Quinto_Quintieri,male,yes
Vincenzo_Rivera,male,yes
Franco_Franchi,male,yes
Giuseppe_Romita,male,yes
Enrico_Roselli,male,yes
Luigi_Renato_Sansone,male,yes
Mario_Segala,male,yes
Antonio_Segni,male,yes
Ferdinando_Targetti,male,yes
Aventino_Frau,male,yes
Martino_Trulli,male,yes
Olindo_Vernocchi,male,yes
Oberdan_Vigna,male,yes
Bruno_Villabruna,male,yes
Giuseppe_Alberti,male,yes
Giuseppe_Ayroldi_Carissimo,male,yes
Leopoldo_Baracco,male,yes
Ezio_Bartalini,male,yes
Carlo_Bassano,male,yes
Giuseppe_Salvatore_Bellusci,male,yes
Tullio_Benedetti,male,yes
Bruno_Bernabei,male,yes
Ferdinando_Bernini,male,yes
Giovanni_Bertini,male,yes
Giovanni_Battista_Bertone,male,yes
Alessandro_Bocconi,male,yes
Ivanoe_Bonomi,male,yes
Giulio_Bordon,male,yes
Giovanni_Braschi,male,yes
Francesco_Buffoni,male,yes
Giuseppe_Buonocore,male,yes
Carlo_Caldera,male,yes
Giuseppe_Candela,male,yes
Giuseppe_Canepa,male,yes
Aldo_Caprani,male,yes
Nicolo'_Carandini,male,yes
Luigi_Carbonari,male,yes
Enrico_Carboni,male,yes
Carmelo_Caristia,male,yes
Giovanni_Ciampitti,male,yes
Alberto_Cianca,male,yes
Nicola_Ciccolungo,male,yes
Giovanni_Galloni,male,yes
Mario_Cingolani,male,yes
Orazio_Condorelli,male,yes
Giovanni_Conti,male,yes
Giovanni_Cosattini,male,yes
Antonio_Costantini,male,yes
Amerigo_Crispo,male,yes
Diego_D'amico,male,yes
Giovanni_Del_Curto,male,yes
Eduardo_Di_Giovanni,male,yes
Luigi_Einaudi,male,yes
Gustavo_Fabbri,male,yes
Luciano_Fantoni,male,yes
Giacomo_Ferrari,male,yes
Giuseppe_Filippini,male,yes
Domenico_Fioritto,male,yes
Giuseppe_Fusco,male,yes
Luigi_Gasparotto,male,yes
Cesare_Gavina,male,yes
Gustavo_Ghidini,male,yes
Michele_Giua,male,yes
Michele_Gortani,male,yes
Giuseppe_Gargani,male,yes
Girolamo_Grisolia,male,yes
Stefano_Jacini,male,yes
Arturo_Labriola,male,yes
Giovanni_Lombardi,male,yes
Emidio_Lopardi,male,yes
Emilio_Lussu,male,yes
Fabrizio_Maffi,male,yes
Eliseo_Giovanni_Magrassi,male,yes
Pietro_Mancini,male,yes
Oddo_Marinelli,male,yes
Pietro_Mastino,male,yes
Umberto_Merlin,male,yes
Enrico_Mole',male,yes
Guido_Molinelli,male,yes
Gabriele_Luigi_Montemartini,male,yes
Rodolfo_Morandi,male,yes
Francesco_Saverio_Nitti,male,yes
Tito_Oro_Nobili,male,yes
Vittorio_Emanuele_Orlando,male,yes
Giovanni_Pallastrelli,male,yes
Giuseppe_Paratore,male,yes
Ferruccio_Parri,male,yes
Remo_Gaspari,male,yes
Rosario_Pasqualino_Vassallo,male,yes
Giovanni_Persico,male,yes
Giuseppe_Ernesto_Piemonte,male,yes
Francesco_Ponticelli,male,yes
Giovanni_Porzio,male,yes
Antonio_Priolo,male,yes
Alberto_Mario_Pucci,male,yes
Vito_Reale,male,yes
Antonio_Romano,male,yes
Alfonso_Rubilli,male,yes
Bartolomeo_Ruini,male,yes
Giuseppe_Sapienza,male,yes
Mauro_Scoccimarro,male,yes
Carlo_Sforza,male,yes
Antonio_Gava,male,yes
Aldo_Spallicci,male,yes
Vito_Mario_Stampacchia,male,yes
Umberto_Terracini,male,yes
Tiziano_Tessitori,male,yes
Domenico_Tripepi,male,yes
Umberto_Tupini,male,yes
Alessandro_Turco,male,yes
Giustino_Valmarana,male,yes
Ezio_Vanoni,male,yes
Dante_Veroni,male,yes
Guglielmo_Visocchi,male,yes
Francesco_Zanardi,male,yes
Mario_Zotta,male,yes
Giordano_Angelini,male,yes
Gavino_Angius,male,yes
Vittorio_Fossombroni,male,yes
Corrado_Gex,male,yes
Luigi_Angrisani,male,yes
Tommaso_Leone-marchesano,male,yes
Filippo_Lo_Giudice,male,yes
Pietro_Lombari,male,yes
Paolo_Manuel_Gismondi,male,yes
Loris_Fortuna,male,yes
Ugo_Guido_Mondolfo,male,yes
Alceo_Negri,male,yes
Adriano_Olivetti,male,yes
Germano_Ollietti,male,yes
Raffaele_Paolucci_Di_Valmaggiore,male,yes
Gerolamo_Lino_Moro,male,yes
Mario_Lauro_Pietrosanti,male,yes
Stefano_Reggio_D'aci,male,yes
Luigi_Rocco,male,yes
Nicola_Romeo,male,yes
Leopoldo_Rubinacci,male,yes
Raffaello_Russo_Spena,male,yes
Giovanni_Sampietro,male,yes
Salvatore_Frasca,male,yes
Giovanni_Scano,male,yes
Amedeo_Sica,male,yes
Bruno_Spampanato,male,yes
Raffaele_Terranova,male,yes
Giuliano_Vassalli,male,yes
Carlo_Vischia,male,yes
Michele_Vocino,male,yes
Giovanni_Battista_Melis,male,yes
Leandro_Fusaro,male,yes
Andrea_Galasso,male,yes
Luigi_Michele_Galli,male,yes
Nunzio_Caroleo,male,yes
Dario_Antoniozzi,male,yes
Piero_Luigi_Gasco,male,yes
Umberto_Genovesi,male,yes
Mario_Domenico_Gerolimetto,male,yes
Giuseppe_Avellone,male,yes
Antonio_Bargone,male,yes
Danilo_Bertoli,male,yes
Pasqualino_Biafora,male,yes
Mario_Biasci,male,yes
Vincenzo_Binetti,male,yes
Vito_Bonsignore,male,yes
Giancarlo_Borra,male,yes
Paolo_Bruno,male,yes
Andrea_Buffoni,male,yes
Giulio_Camber,male,yes
Salvatore_Cardinale,male,yes
Pierluigi_Castagnetti,male,yes
Luciano_Emilio_Caveri,male,yes
Giuliano_Cellini,male,yes
Giuseppe_Cerutti,male,yes
Giovanni_Cervetti,male,yes
Franco_Ciliberti,male,yes
Tancredi_Cimmino,male,yes
Antonio_Giolitti,male,yes
Cesare_Cursi,male,yes
Salvatore_D'alia,male,yes
Carlo_D'amato,male,yes
Sergio_De_Julio,male,yes
Mauro_Del_Bue,male,yes
Giovanni_Di_Pietro,male,yes
Ferdinando_Facchiano,male,yes
Luigi_Farace,male,yes
Wilmo_Ferrari,male,yes
Francesco_Forleo,male,yes
Roberto_Formigoni,male,yes
Giorgio_Ghezzi,male,yes
Settimo_Gottardo,male,yes
Salvatore_Grillo,male,yes
Ferdinando_Latteri,male,yes
Giuseppe_Leoni,male,yes
Agazio_Loiero,male,yes
Renzo_Lusetti,male,yes
Germano_Marri,male,yes
Pier_Luigi_Bersani,male,yes
Raffaele_Mastrantuono,male,yes
Enrico_Letta,male,yes
Domenico_Minniti,male,yes
Vannino_Chiti,male,yes
Riccardo_Illy,male,yes
Giovanni_Kessler,male,yes
Vanni_Lenna,male,yes
Danilo_Moretti,male,yes
Giuseppe_Ferruccio_Saro,male,yes
Alberto_Stramaccioni,male,yes
Gabriele_Albonetti,male,yes
Michele_Cossa,male,yes
Gianpiero_D'alia,male,yes
Remo_Di_Giandomenico,male,yes
Giovanni_Didone',male,yes
Filippo_Maria_Drago,male,yes
Giuseppe_Drago,male,yes
Fabio_Fatuzzo,male,yes
Dario_Franceschini,male,yes
Giuseppe_Gianni,male,yes
Pietro_Maurandi,male,yes
Giovanni_Mauro,male,yes
Marcello_Meroi,male,yes
Giuseppe_Naro,male,yes
Italico_Perlini,male,yes
Massimo_Polledri,male,yes
Riccardo_Ricciuti,male,yes
Roberto_Ruta,male,yes
Giulio_Santagata,male,yes
Benito_Savo,male,yes
Pierantonio_Zanettin,male,yes
Giovanni_Bellini,male,yes
Giuseppe_Caminiti,male,yes
Giorgio_Conte,male,yes
Gianfranco_Cozzi,male,yes
Cesare_Ercole,male,yes
Vittorio_Emanuele_Falsitta,male,yes
Giuseppe_Fanfani,male,yes
Giuseppe_Geraci,male,yes
Niccolo'_Ghedini,male,yes
Luigi_Giuseppe_Meduri,male,yes
Rolando_Nannicini,male,yes
Giancarlo_Pittelli,male,yes
Michele_Ranieli,male,yes
Maurizio_Saia,male,yes
Gianni_Francesco_Mattioli,male,yes
Gabriele_Giannantoni,male,yes
Luigi_Giglia,male,yes
Giovanni_Gioia,male,yes
Alberto_Giomo,male,yes
Alessandro_Giordano,male,yes
Luigi_Girardin,male,yes
Epifanio_Cataldo_Giudiceandrea,male,yes
Paolo_De_Castro,male,yes
Antonio_Giuseppe_Maria_Verro,male,yes
Marino_Zorzato,male,yes
Andrea_Annunziata,male,yes
Antonio_Barbieri,male,yes
Luigi_Borrelli,male,yes
Francesco_Brusco,male,yes
Vincenzo_Canelli,male,yes
Massimo_Cialente,male,yes
Edmondo_Cirielli,male,yes
Gennaro_Coronella,male,yes
Nicola_Crisci,male,yes
Alessandro_De_Franciscis,male,yes
Rodolfo_De_Laurentiis,male,yes
Vincenzo_De_Luca,male,yes
Gregorio_Dell'anna,male,yes
Raffaele_Di_Gioia,male,yes
Vincenzo_Fasano,male,yes
Giuseppe_Gallo,male,yes
Aurelio_Gironda_Veraldi,male,yes
Barbato_Iannuzzi,male,yes
Luigi_Lazzari,male,yes
Giuseppe_Lezza,male,yes
Ugo_Lisi,male,yes
Guido_Milanese,male,yes
Lorenzo_Montecuollo,male,yes
Antonio_Oricchio,male,yes
Luigi_Pepe,male,yes
Donato_Piglionica,male,yes
Nicola_Rossi,male,yes
Paolo_Santulli,male,yes
Luciano_Mario_Sardelli,male,yes
Domenicantonio_Spina_Diana,male,yes
Pietro_Squeglia,male,yes
Giuseppe_Tarantino,male,yes
Michele_Tucci,male,yes
Pasquale_Viespoli,male,yes
Achille_Villani_Miglietta,male,yes
Diego_Cammarata,male,yes
Giorgio_Galvagno,male,yes
Gianni_Mancuso,male,yes
Giuseppe_Francesco_Maria_Marinello,male,yes
Vincenzo_Milioto,male,yes
Antonino_Mormino,male,yes
Donato_Renato_Mosella,male,yes
Nicolo'_Nicolosi,male,yes
Mario_Pepe,male,yes
Francesco_Saverio_Romano,male,yes
Pietro_Paolo_Ignazio_Testoni,male,yes
Pietro_Tidei,male,yes
Walter_Tocci,male,yes
Giacomo_Angelo_Rosario_Ventura,male,yes
Valter_Zanetta,male,yes
Gioacchino_Alfano,male,yes
Ciro_Borriello,male,yes
Marco_Cicala,male,yes
Ciro_Falanga,male,yes
Sergio_Iannuccilli,male,yes
Riccardo_Marone,male,yes
Alberto_Nigra,male,yes
Antonio_Russo,male,yes
Riccardo_Villari,male,yes
Luigi_Casero,male,yes
Andrea_Raffaele_Di_Teodoro,male,yes
Pierfrancesco_Emilio_Romano_Gamba,male,yes
Angelo_Michele_Iorio,male,yes
Fabio_Stefano_Minoli_Rota,male,yes
Carlo_Taormina,male,yes
Claudio_Azzolini,male,yes
Giuseppe_Matulli,male,yes
Giovanni_Mario_Salvino_Burtone,male,yes
Battista_Caligiuri,male,yes
Andrea_Colasio,male,yes
Roberto_Damiani,male,yes
Domenico_Di_Virgilio,male,yes
Giuseppe_Massimo_Ferro,male,yes
Gianstefano_Frigerio,male,yes
Franco_Grillini,male,yes
Giacomo_Mancini,male,yes
Denis_Verdini,male,yes
Guido_Walter_Cesare_Viceconte,male,yes
Marco_Airaghi,male,yes
Angelino_Alfano,male,yes
Gianantonio_Arnoldi,male,yes
Sandro_Bondi,male,yes
Cesare_Campa,male,yes
Riccardo_Conti,male,yes
Giuseppe_Cossiga,male,yes
Luigi_D'agro',male,yes
Maurizio_Fistarol,male,yes
Renato_Galeazzi,male,yes
Fabio_Garagnani,male,yes
Ivano_Leccisi,male,yes
Maurizio_Leo,male,yes
Maurizio_Enzo_Lupi,male,yes
Luigi_Maninetti,male,yes
Marcello_Pacini,male,yes
Nitto_Francesco_Palma,male,yes
Antonio_Palmieri,male,yes
Maurizio_Paniz,male,yes
Mario_Pescante,male,yes
Giuseppe_Romele,male,yes
Andrea_Ronchi,male,yes
Orlando_Ruggieri,male,yes
Antonio_Rusconi,male,yes
Gianpietro_Scherini,male,yes
Francesco_Zama,male,yes
Egidio_Banti,male,yes
Eolo_Giovanni_Parodi,male,yes
Enzo_Carra,male,yes
Pierluigi_Mantini,male,yes
Andrea_Martella,male,yes
Erminio_Angelo_Quartiani,male,yes
Enzo_Raisi,male,yes
Italo_Tanoni,male,yes
Francesco_Tolotti,male,yes
Gabriele_Boscetto,male,yes
Milos_Budin,male,yes
Giuseppe_Consolo,male,yes
Leopoldo_Di_Girolamo,male,yes
Luigi_Fabbri,male,yes
Gaetano_Fasolino,male,yes
Alessandro_Forlani,male,yes
Egidio_Luigi_Ponzo,male,yes
Andrea_Rigoni,male,yes
Antonio_Rotondo,male,yes
Roberto_Salerno,male,yes
Egidio_Enrico_Pedrini,male,yes
Fulvio_Tessitore,male,yes
Paolo_Gentiloni_Silveri,male,yes
Santino_Adamo_Loddo,male,yes
Tommaso_Corsini,male,yes
Roberto_Ulivi,male,yes
Paolo_Ugge',male,yes
Elio_Mensurati,male,yes
Gian_Luigi_Boiardi,male,yes
Alberto_Michelini,male,yes
Roberto_Zaccaria,male,yes
Sergio_Antonio_D'antoni,male,yes
Roberto_Cota,male,yes
Massimo_Donadi,male,yes
Luigi_Mombelli,male,yes
Riccardo_Tamburro,male,yes
Michele_Zuin,male,yes
Nicodemo_Nazzareno_Oliverio,male,yes
Antonio_Marotta,male,yes
Fabio_Rampelli,male,yes
Roberto_Rolando_Nicco,male,yes
Lorenzo_Cesa,male,yes
Emanuele_Sanna,male,yes
Ricardo_Franco_Levi,male,yes
Renzo_Tondo,male,yes
Enrico_Farinone,male,yes
Emanuele_Fiano,male,yes
Giampiero_Catone,male,yes
Antonio_Misiani,male,yes
Giovanni_Sanga,male,yes
Carlo_Ciccioli,male,yes
Remigio_Ceroni,male,yes
Massimo_Vannucci,male,yes
Fabrizio_Morri,male,yes
Vito_Li_Causi,male,yes
Angelo_Maria_Rosario_Lomaglio,male,yes
Carmelo_Lo_Monte,male,yes
Angelo_Capodicasa,male,yes
Maino_Marchi,male,yes
Antonio_La_Forgia,male,yes
Sergio_Gentili,male,yes
Giuseppe_Chicchi,male,yes
Roberto_Antonione,male,yes
Mario_Cavallaro,male,yes
Amedeo_Ciccanti,male,yes
Aniello_Formisano,male,yes
Antonio_Gaglione,male,yes
Giuseppe_Scalera,male,yes
Domenico_Sudano,male,yes
Pietro_Lunardi,male,yes
Lucio_Stanca,male,yes
Francesco_Moro,male,yes
Giovanni_Legnini,male,yes
Ermanno_Vichi,male,yes
Gianpiero_Bocci,male,yes
Gino_Capotosti,male,yes
Guglielmo_Picchi,male,yes
Ricardo_Antonio_Merlo,male,yes
Gino_Bucchino,male,yes
Salvatore_Margiotta,male,yes
Lanfranco_Tenaglia,male,yes
Paolo_Gambescia,male,yes
Wladimiro_Guadagno,male,yes
Francesco_Saverio_Caruso,male,yes
Giuseppe_Morrone,male,yes
Sestino_Giacomoni,male,yes
Giorgio_Simeoni,male,yes
Massimo_Nardi,male,yes
Mario_Lovelli,male,yes
Enrico_Costa,male,yes
Felice_Belisario,male,yes
Francesco_Saverio_Garofani,male,yes
Francesco_Adenti,male,yes
Maurizio_Bernardo,male,yes
Raffaele_Fitto,male,yes
Simeone_Di_Cagno_Abbrescia,male,yes
Antonio_Satta,male,yes
Valentino_Valentini,male,yes
Rocco_Pignataro,male,yes
Khaled_Fouad_Boumediene_Allam,male,yes
Gian_Luigi_Pegolo,male,yes
Michele_Pisacane,male,yes
Giancarlo_Laurini,male,yes
Benedetto_Della_Vedova,male,yes
Alessandro_Naccarato,male,yes
Giampaolo_Fogliardi,male,yes
Francesco_De_Luca,male,yes
Domenico_Nania,male,yes
Carmine_Nardone,male,yes
Luigi_Cogodi,male,yes
Nicola_Tranfaglia,male,yes
Elia_Vacca,male,yes
Marco_Calgaro,male,yes
Mario_Barbi,male,yes
Luigi_Fedele,male,yes
Salvatore_Mazzaracchio,male,yes
Antonio_Buonfiglio,male,yes
Salvatore_Greco,male,yes
Domenico_Zinzi,male,yes
Orazio_Antonio_Licandro,male,yes
Giuseppe_Trepiccione,male,yes
Salvatore_Iacomino,male,yes
Silvio_Crapolicchio,male,yes
Arturo_Scotto,male,yes
Bruno_Cesario,male,yes
Angelo_Piazza,male,yes
Antonio_Verini,male,yes
Massimiliano_Smeriglio,male,yes
Ali'_Khalil,male,yes
Luigi_Cancrini,male,yes
